X,Y,VDC_NAME,OCHA_VNAME,HLCIT_CODE
83.21667985,28.64522427,Gurja,GurjaKhani,524 3 08 44 5 037
83.64008724,28.41835997,Histan Mandali,HisthanMandali,524 3 08 44 5 010
83.51142969,28.41942727,Jhni,Jhin,524 3 08 44 5 021
83.55498931,28.32599214,Jyamrukkot,Jyamrukot,524 3 08 44 5 003
83.47535216,28.4069261,Kunhun,Kuhun,524 3 08 44 5 028
83.48692429,28.58897542,Kuinemangale,Kuinemangale,524 3 08 44 5 022
83.19274909,28.53548271,Lulang,Lulang,524 3 08 44 5 038
83.43145309,28.50417731,Bhalkawang,Malkwang,524 3 08 44 5 023
83.39564598,28.47902484,Marang,Marang,524 3 08 44 5 035
83.40482047,28.66177319,Mudi,Mudi,524 3 08 44 5 039
83.3098393,28.50407371,Muna,Muna,524 3 08 44 5 041
83.75257292,28.57931585,Narachyang,Narchyang,524 3 08 44 5 011
83.37674647,28.38900823,Niskot,Niskot,524 3 08 44 5 030
83.31207874,28.42947603,Okharbot,Okharbot,524 3 08 44 5 031
83.480993,28.45148858,Pakhapani,Pakhapani,524 3 08 44 5 024
83.52947007,28.39794319,Patalekhet,Patlekhet,524 3 08 44 5 015
83.52572218,28.36772103,Pulachour,Pulachaur,524 3 08 44 5 017
83.58396476,28.41293395,Bhagawati,RakhuBhagawati,524 3 08 44 5 006
83.56682056,28.39728724,Piple,Rakhupiple,524 3 08 44 5 016
83.639962,28.38188478,Ramche,Ramche,524 3 08 44 5 012
83.58562677,28.31518048,Ratnechour,Ratnechaur,524 3 08 44 5 004
83.32263627,28.38804374,Rum,Room,524 3 08 44 5 032
83.69276805,28.44467307,Shikh,Shikha,524 3 08 44 5 013
83.51033236,28.35991263,Singha,Singa,524 3 08 44 5 018
83.35626891,28.47264984,Takam,Takam,524 3 08 44 5 036
83.61397113,28.49245973,Tatopani,Tatopani(Bhurung),524 3 08 44 5 009
83.77494278,28.21303072,Arthar Dandakharka,ArtharDadakharka,524 3 08 42 5 018
83.60898578,28.09300537,Bachchha,Bachchha,524 3 08 42 5 043
83.59626968,28.04680457,Bahakithanti,BahakiThanti,524 3 08 42 5 044
83.71325043,28.27831396,Bajung,Bajung,524 3 08 42 5 012
83.67239082,28.08753503,Balakot,Balakot,524 3 08 42 5 037
83.64683448,28.29507452,Banau,Banou,524 3 08 42 5 013
83.59644741,28.37850164,Baskharka,Baskharka,524 3 08 42 5 007
83.64164778,28.04603919,Dehulibas,Behulibans,524 3 08 42 5 054
83.71408136,28.14944272,Bhangora,Bhangara,524 3 08 42 5 031
83.63733241,28.09029559,Bhoksing,Bhoksing,524 3 08 42 5 038
83.69839684,28.06976612,Bhorle,Bhorle,524 3 08 42 5 049
83.71071438,28.34661413,Bhuktangle,Bhuktangle,524 3 08 42 5 017
83.58447128,28.0674357,Barrachaur,BihadiBarachaur,524 3 08 42 5 045
83.57446042,28.04331615,Ranipani,BihadiRanipani,524 3 08 42 5 046
83.70799398,28.20640703,Pipaltari,BitalawaPipaltari,524 3 08 42 5 025
83.78533777,28.25137352,Chitre,Chitre,524 3 08 42 5 019
83.70443747,28.23629678,Chuwa,Chuwa,524 3 08 42 5 002
83.74517744,28.28958991,Deupur,Deupurkot,524 3 08 42 5 014
83.71150683,28.30677149,Deurali,Deurali,524 3 08 42 5 015
83.62005464,28.31532754,Dhairing,Dhairing,524 3 08 42 5 008
83.69261795,28.2543968,Durlung,Durlung,524 3 08 42 5 001
83.69333642,28.1241465,Phalamkhani,Falamkhani,524 3 08 42 5 042
83.64532346,28.16303562,Devisthan,FalebasDevisthan,524 3 08 42 5 034
83.66506239,28.17270549,Khanigaun,FulebasKhanigaun,524 3 08 42 5 035
83.64534535,28.0703041,Hoshrangdi,Hosrangdi,524 3 08 42 5 050
83.67584217,28.04068642,Huwas,Huwas,524 3 08 42 5 051
83.75090229,28.16652689,Karkineta,Karkineta,524 3 08 42 5 027
83.68661554,28.20811243,Katuwachaupari,KatuwaChaupari,524 3 08 42 5 026
83.746584,28.19566994,Kholalakuri,KhaulaLakuri,524 3 08 42 5 020
83.66035043,28.26205752,Khurkot,Khurkot,524 3 08 42 5 003
83.65708223,28.13205685,Kurgha,Kurgha,524 3 08 42 5 032
83.67785875,28.30628437,Kyang,Kyang,524 3 08 42 5 016
83.61319254,28.35926209,Lekhphant,Lekhfant,524 3 08 42 5 009
83.66469826,28.15274825,Limithana,Limithana,524 3 08 42 5 033
83.67618019,28.10818727,Lungkhu Deurali,LunkhuDeurali,524 3 08 42 5 039
83.5824893,28.35213606,Majphant,MajhphantMallaj,524 3 08 42 5 010
83.66665508,28.18997435,Mudikuwa,Mudikuwa,524 3 08 42 5 028
83.61871011,28.28531115,Nangliwang,Nagliwang,524 3 08 42 5 004
83.7043554,28.09938709,Pakhapani,Pakhapani,524 3 08 42 5 040
83.72903842,28.2290171,Pakuwa,Pakuwa,524 3 08 42 5 021
83.63320498,28.26409747,Pang,Pang,524 3 08 42 5 005
83.63673727,28.11470461,Pangrang,Pangrang,524 3 08 42 5 041
83.7615136,28.23246139,Ramja Deurali,RamjaDeurali,524 3 08 42 5 022
83.6054644,28.02833168,Saligram,Saligram,524 3 08 42 5 055
83.63788741,28.33758845,Salija,Salija,524 3 08 42 5 011
83.67802126,28.06382893,Saronkhola,Saraukhola,524 3 08 42 5 052
83.69303719,28.17996908,Shankar Pokhari,ShankarPokhari,524 3 08 42 5 029
83.67735582,28.22745748,Shivalaya,Shivalaya,524 3 08 42 5 006
83.62529173,28.02198442,Taklak,Taklak,524 3 08 42 5 047
83.68338261,28.14483254,Thanamaula,ThanaMaulo,524 3 08 42 5 036
83.72066797,28.17248786,Thapathana,Thapathana,524 3 08 42 5 030
83.72780413,28.20365719,Thulipokhari,ThuliPokhari,524 3 08 42 5 023
83.74379365,28.2631436,Tilhar,Tilahar,524 3 08 42 5 024
83.65712317,28.02668506,Triveni,Tribeni,524 3 08 42 5 053
83.61696657,28.05663776,Urampokhara,Urampokhara,524 3 08 42 5 048
83.12596258,28.424549,Adhikarichaur,Adhikarichaur,524 3 08 43 5 046
83.63494295,28.20162017,Amalachaur,Amalachaur,524 3 08 43 5 022
83.45637549,28.27789697,Amarbhumi,Amarbhumi,524 3 08 43 5 014
83.44342173,28.30492283,Argal,Argal,524 3 08 43 5 013
83.62411552,28.1473309,Arjewa,Arjewa,524 3 08 43 5 028
83.46127818,28.15063602,Batakachaur,Batakachaur,524 3 08 43 5 034
83.60708307,28.23913571,Bhkunde,Bhakunde,524 3 08 43 5 005
83.5234777,28.29191188,Bhimpokhara,Bhimpokhara,524 3 08 43 5 001
83.21002237,28.29296949,Bhingithe,Bhimgithe,524 3 08 43 5 056
83.49682517,28.25471669,Bhihun,Bihunkot,524 3 08 43 5 006
83.62628223,28.1666969,Binamare,Binamare,524 3 08 43 5 029
83.04234026,28.3601955,Boharagaun,Boharagaun,524 3 08 43 5 052
83.19058566,28.43151427,Bungadobhan,Bongadovan,524 3 08 43 5 048
83.04498265,28.52597936,Bobang,Bowang,524 3 08 43 5 047
83.16913591,28.33606211,Burtibang,Burtiwang,524 3 08 43 5 053
83.57960916,28.10733785,Chhisti,Chhisti,524 3 08 43 5 030
83.27615834,28.21671402,Dagantudanda,Dagatundada,524 3 08 43 5 040
83.55839746,28.19102921,Damek,Damek,524 3 08 43 5 023
83.13890771,28.27407408,Darling,Darling,524 3 08 43 5 054
83.095456,28.32974472,Devisthan,Devisthan,524 3 08 43 5 055
83.49391544,28.30478115,Dhamja,Dhamja,524 3 08 43 5 002
83.48499,28.20232294,Dudilabhati,Dhudhilabhati,524 3 08 43 5 015
83.60237658,28.13217211,Jaidi,DhulluGaidi,524 3 08 43 5 031
83.52670463,28.1410389,Dhullubanskot,Dhullubaskot,524 3 08 43 5 035
83.23610687,28.25687411,Gwalichaur,Gwalichaur,524 3 08 43 5 041
83.41394668,28.24360221,Harichaur,Harichaur,524 3 08 43 5 016
83.4361371,28.1965132,Hatiya,Hatiya,524 3 08 43 5 020
83.39463121,28.28295872,Hil,Heel,524 3 08 43 5 017
83.49442447,28.14940046,Hugdishir,Hugdisheer,524 3 08 43 5 036
83.27475241,28.25555353,Jaljala,Jaljala,524 3 08 43 5 042
83.58431795,28.27934861,Baglung Municipality,Kalika N.P.,524 3 08 43 3 001
83.38623859,28.18733045,Kandebas,Kandebas,524 3 08 43 5 037
83.23515621,28.3524733,Khunga,Khunga,524 3 08 43 5 049
83.61650069,28.19500654,Kusmiseira,Kusmishera,524 3 08 43 5 024
83.50867112,28.22704967,Lekhani,Lekhani,524 3 08 43 5 007
83.56220951,28.30522289,Malika,Malika,524 3 08 43 5 003
83.37751549,28.22115677,Malma,Malma,524 3 08 43 5 021
83.66483722,28.21473894,Narayansthan,Narayansthan (Andheri),524 3 08 43 5 025
83.45885596,28.23300881,Narethanti,Narethanti,524 3 08 43 5 018
82.95786168,28.45311713,Nisi,Nisi,524 3 08 43 5 057
83.63871197,28.22641401,Paiyunpata,Paiyunpata,524 3 08 43 5 027
83.55724416,28.17056938,Paiyunthanthap,Paiyunthanthap,524 3 08 43 5 026
83.54838383,28.27888172,Pala,Palakot,524 3 08 43 5 004
83.33373952,28.28102498,Pandavkhani,Pandavkhani,524 3 08 43 5 043
83.13024291,28.29997463,Rajkut,Rajkut,524 3 08 43 5 058
83.27555211,28.31209301,Ranasingkiteni,Ranasinkiteni,524 3 08 43 5 059
83.55736003,28.14617006,Rangkhani,Rangkhani,524 3 08 43 5 032
83.57412197,28.21482883,Rayadanda,Rayadanda,524 3 08 43 5 012
83.53578843,28.23091996,Race,Resh,524 3 08 43 5 008
83.3275234,28.20658006,Righa,Righa,524 3 08 43 5 044
83.43064903,28.14722782,Salyan,Salyan,524 3 08 43 5 038
83.59964722,28.16256783,Sarkuwa,Sarkuwa,524 3 08 43 5 033
83.55307026,28.25026252,Shinghan,Singana,524 3 08 43 5 009
83.30979408,28.23704753,Shisakhani,Sisakhani,524 3 08 43 5 045
83.41552727,28.16649867,Sukhaura,Sukhaura,524 3 08 43 5 039
83.24234615,28.46370456,Khungkhani,Sunkhani,524 3 08 43 5 050
83.26087463,28.39373891,Taman,Taman,524 3 08 43 5 051
83.49220657,28.27873365,Thangram,Tangram,524 3 08 43 5 010
83.3755024,28.33376444,Tara,Tara,524 3 08 43 5 019
83.5785388,28.24466277,Tityang,Tityang,524 3 08 43 5 011
84.52808014,28.06969697,Amppipal,Aanppipal,524 3 07 36 5 018
84.79620655,28.0925163,Aaruaarbad,AaruArbang,524 3 07 36 5 060
84.81130458,28.06920241,Aruchanaute,AaruChanuate,524 3 07 36 5 052
84.77366414,28.0621661,Arupokhari,Aarupokhari,524 3 07 36 5 053
84.71117318,28.00207799,Asrang,Asrang,524 3 07 36 5 003
84.71762736,28.02834781,Baguwa,Baguwa,524 3 07 36 5 054
84.59233694,27.93567857,Bakrang,Bakrang,524 3 07 36 5 010
84.53489957,27.9944015,Virkot,Bhirkot,524 3 07 36 5 025
84.68813442,27.84430386,Mumlichok,Bhumlichok,524 3 07 36 5 017
84.8841393,28.5209059,Bihi,Bihi,524 3 07 36 5 037
84.74911816,27.98268268,Borlang,Borlang,524 3 07 36 5 004
84.68526808,27.96890369,Bungkot,Bunkot,524 3 07 36 5 005
85.09899905,28.57651693,Chhekampar,Chhaikampar,524 3 07 36 5 038
84.58584551,28.05589702,Chhoprak,Chhoprak,524 3 07 36 5 026
84.97540364,28.5037165,Chunchet,Chumchet,524 3 07 36 5 039
84.45929323,27.9778321,Chyangling,Chyngli,524 3 07 36 5 027
84.73136384,27.86569019,Darbung,Darbhung,524 3 07 36 5 006
84.52094034,27.93672073,Deurali,Deurali,524 3 07 36 5 033
84.77999286,28.01377273,Dhawa,Dhawa,524 3 07 36 5 055
84.49457957,27.96228134,Dhuwakot,Dhuwakot,524 3 07 36 5 034
84.65437868,28.00430109,Phinam,Finam,524 3 07 36 5 002
84.71955611,27.90527163,Phujel,Fujel,524 3 07 36 5 008
84.48338983,28.01576288,Gaikhur,Gaikhur,524 3 07 36 5 029
84.62151802,28.06037012,Gangkhu,Gakhu,524 3 07 36 5 028
84.6617487,27.927186,Ghairung,Ghairung,524 3 07 36 5 013
84.70340026,28.27341914,Ghyachok,Ghyachok,524 3 07 36 5 066
84.7315116,27.82426718,Ghyalchok,Ghyalchok,524 3 07 36 5 012
84.8207819,28.25154955,Gumda,Gumda,524 3 07 36 5 044
84.6364034,28.16943507,Hansapur,Hanspur,524 3 07 36 5 019
84.54589226,28.0853891,Harmi,Harmhi,524 3 07 36 5 020
84.62389974,28.11816254,Jaubari,Jaubari,524 3 07 36 5 021
84.9183157,28.20118708,Kashigaun,Kashigaun,524 3 07 36 5 045
84.60072203,28.13806766,Kerabari,Kerabari,524 3 07 36 5 022
85.00427505,28.34224295,Keroja,Kerauja,524 3 07 36 5 046
84.66157607,28.24511198,Kharibot,Kharibot,524 3 07 36 5 023
84.54983715,28.03061083,Khoplang,Khoplang,524 3 07 36 5 030
84.78428399,28.2544266,Laprak,Laprak,524 3 07 36 5 047
84.8478549,28.17784799,Lapu,Lapu,524 3 07 36 5 048
84.67966563,28.52950268,Lho,Lho,524 3 07 36 5 040
84.653392,27.87755305,Makaising,Makaising,524 3 07 36 5 014
84.57067797,27.89128256,Manakamana,Manakamana,524 3 07 36 5 015
84.91439739,28.14779037,Manbu,Manbu,524 3 07 36 5 049
84.69158872,28.04764082,Masel,Masel,524 3 07 36 5 057
84.66192638,28.13947252,Muchchok,Muchhok,524 3 07 36 5 036
84.70723859,27.93637745,Namjung,Namjung,524 3 07 36 5 007
84.62588884,28.02980866,Nataeshwar,Nareshwor,524 3 07 36 5 001
84.49506812,28.04903165,Palungtar,Palumtar,524 3 07 36 5 031
84.73383684,28.08233986,Panchkhuwa Deurali,Panchkhuwadeurali,524 3 07 36 5 056
84.71816522,28.06136941,Pandrung,Pandrung,524 3 07 36 5 058
84.60318367,27.9814378,Prithbinarayan Municipality,Prithbinarayan N.P.,524 3 07 36 3 001
84.75893637,28.49659028,Prok,Prok,524 3 07 36 5 041
84.59958911,28.63909804,Samagaun,Samagaun,524 3 07 36 5 042
84.71651489,28.13917644,Sairpani,Saurpani,524 3 07 36 5 061
84.63703679,28.08737996,Shrithankot,Shreenathkot,524 3 07 36 5 032
84.6847113,28.1634511,Simjung,Simjung,524 3 07 36 5 035
84.83872739,28.40440457,Sirdibas,Sirdibas,524 3 07 36 5 043
84.75242737,28.11886606,Swara,Swara,524 3 07 36 5 062
84.62476262,27.9052587,Taklung,Taklung,524 3 07 36 5 016
84.68436691,28.07634503,Tarkukot,Takukot,524 3 07 36 5 063
84.67871635,28.10093209,Takumaj Hlakuri,Takumajhalakuribot,524 3 07 36 5 064
84.77288703,28.0340034,Tandrang,Tandrang,524 3 07 36 5 059
84.67994157,27.88564458,Tanglichok,Tanglichok,524 3 07 36 5 011
84.67519605,28.02576635,Taple,Taple,524 3 07 36 5 009
84.57405222,28.10443391,Thalajung,Thalajung,524 3 07 36 5 024
84.81951881,28.13216171,Thumo,Thumi,524 3 07 36 5 050
84.8414613,28.31250018,Uhiya,Uhya,524 3 07 36 5 051
84.75185037,28.23048415,Warpak,Warpak,524 3 07 36 5 065
84.46799479,28.16441781,Archalbot,Archalbot,524 3 07 37 5 023
84.48287403,28.40683603,Bahundanda,Bahundanda,524 3 07 37 5 003
84.40291074,28.25640918,Bajhakhet,Bajhakhet,524 3 07 37 5 001
84.32871784,28.23912716,Baglung Pani,Balungpani,524 3 07 37 5 058
84.28044514,28.15989772,Bangre,Bangre,524 3 07 37 5 051
84.46312802,28.27575059,Bansar,Bansar,524 3 07 37 5 010
84.36368524,28.2318068,Besi Shahar,Besishahar,524 3 07 37 5 059
84.5342681,28.12443134,Bhalayakharka,Bhalayakharka,524 3 07 37 5 016
84.46815785,28.14799018,Bharte,Bharte,524 3 07 37 5 024
84.24665484,28.25522927,Bhoje,Bhoje,524 3 07 37 5 030
84.24958309,28.1488545,Bhorletar,Bhorletar,524 3 07 37 5 052
84.43220174,28.15029524,Bhoteodar,Bhoteoodar,524 3 07 37 5 037
84.24745321,28.34145421,Bhujung,Bhujung,524 3 07 37 5 031
84.50493945,28.36830813,Bhulbhule,Bhulbhule,524 3 07 37 5 004
84.59759747,28.20848555,Bichaur,Bichaur,524 3 07 37 5 017
84.50983494,28.10605355,Chakratirtha,Chakratirtha,524 3 07 37 5 018
84.36117264,28.2555434,Chandisthan,Chandisthan,524 3 07 37 5 060
84.34416785,28.16637139,Chandreshwar,Chandreshwor,524 3 07 37 5 038
84.43669238,28.19798842,Chiti,Chiti,524 3 07 37 5 011
84.47595251,28.09383743,Dhamilikuwa,Dhamilikuwa,524 3 07 37 5 019
84.57693113,28.2959303,Dhodeini,Dhodeni,524 3 07 37 5 012
84.32590598,28.15399953,Dhuseini,Dhuseni,524 3 07 37 5 039
84.62059528,28.26166048,Dudhpokhara,Dudhpokhari,524 3 07 37 5 005
84.36894075,28.1600608,Duradanda,Duradanda,524 3 07 37 5 040
84.58052435,28.35422755,Phaleni,Faleni,524 3 07 37 5 015
84.51269421,28.1744973,Gauda,Gauda,524 3 07 37 5 025
84.37623004,28.20118139,Gaunshahar,Gaunshahar,524 3 07 37 5 061
84.29999225,28.33197287,Doodpokhari,Ghanpokhara,524 3 07 37 5 020
84.43472625,28.43433749,Dherma,Ghermu,524 3 07 37 5 006
84.23977571,28.22126067,Gilung,Gilunng,524 3 07 37 5 032
84.41457259,28.22055281,Hiletaksar,Hiletaksar,524 3 07 37 5 002
84.57792186,28.18703602,Elampokhari,Ilampokhari,524 3 07 37 5 021
84.23471287,28.17326114,Isaneshwar,Isaneshwor,524 3 07 37 5 053
84.30615218,28.12575228,Jita,Jita,524 3 07 37 5 044
84.24433974,28.19496195,Karapu,Karapu,524 3 07 37 5 054
84.32453944,28.36958872,Khudi,Khudi,524 3 07 37 5 007
84.55957235,28.14901036,Kolki,Kolki,524 3 07 37 5 022
84.33790551,28.13387271,Kunchha,Kunchha,524 3 07 37 5 045
84.28631656,28.23312174,Maling,Maling,524 3 07 37 5 033
84.47611557,28.13132449,Mohariyakot,Mohoriyakot,524 3 07 37 5 026
84.31343253,28.21135382,Nalma,Nalma,524 3 07 37 5 034
84.47703472,28.21318588,Nauthar,Nauthar,524 3 07 37 5 013
84.30299866,28.16595054,Neta,Neta,524 3 07 37 5 055
84.52971999,28.20968152,Pachok,Pachok,524 3 07 37 5 014
84.37569257,28.13802265,Parewadanda,Parewadada,524 3 07 37 5 046
84.21402033,28.29703945,Pasgaun,Pasagaun,524 3 07 37 5 035
84.34500349,28.19012492,Purankot,Puranokot,524 3 07 37 5 056
84.52419166,28.14595024,Pyarjung,Pyarjung,524 3 07 37 5 027
84.24048577,28.10279988,Ramgha,Ramgha,524 3 07 37 5 047
84.24311471,28.12766331,Samibhanjyang,Samibhanjyang,524 3 07 37 5 048
84.46768046,28.18536384,Shribhanjyang,ShreeBhanjyang,524 3 07 37 5 028
84.33795542,28.27026688,Simpani,Simpani,524 3 07 37 5 008
84.30920938,28.18453322,Sindure,Sindure,524 3 07 37 5 057
84.41780575,28.13203196,Sundarbajar,Sundarbazar,524 3 07 37 5 041
84.2658595,28.11065263,Suryapal,Suryapal,524 3 07 37 5 049
84.35774318,28.40713876,Tadhring,Taghring,524 3 07 37 5 009
84.28171195,28.12301526,Tandrang Taksar,Tandrang(Taksar),524 3 07 37 5 050
84.39431065,28.15893916,Tarku,Tarku,524 3 07 37 5 042
84.4502261,28.11465965,Tarkughat,Tarkughat,524 3 07 37 5 029
84.41517852,28.17583268,Udipur,Udipur,524 3 07 37 5 043
84.30102431,28.26934808,Ghaleuttarkanya,Uttarkanya,524 3 07 37 5 036
84.50175603,27.89087775,Anbukhaireni,Anbukhaireni,524 3 07 40 5 011
84.01590284,27.97225211,Arunodaya,Arunodaya,524 3 07 40 5 033
84.31385331,27.85782118,Baidi,Baidi,524 3 07 40 5 025
84.40770342,27.9273536,Bandipur,Bandipur,524 3 07 40 5 012
84.37671681,28.00630284,Barbhanjyang,Barbhanjyang,524 3 07 40 5 006
84.40397767,28.06496841,Basantapur,Basantapur,524 3 07 40 5 015
84.42152942,28.01844167,Bhanu,Bhanu,524 3 07 40 5 008
84.02621016,28.00228682,Bhanumati,Bhanumati,524 3 07 40 5 038
84.0711075,27.99273527,Bhimad,Bhimad,524 3 07 40 5 039
84.23519519,27.85875307,Bhirkot,Bhirkot,524 3 07 40 5 026
84.27070711,27.99846809,Byas Municipality,Byas N.P.,524 3 07 40 3 001
84.12182146,27.99184527,Chhang,Chhang,524 3 07 40 5 032
84.49352903,27.84506963,Chhimkeshwari,Chhimkeshwori,524 3 07 40 5 013
84.36984403,27.84706295,Chhipchhipe,Chhipchhipe,524 3 07 40 5 027
84.41824952,28.09873143,Chokchisapani,ChokChisapani,524 3 07 40 5 002
84.44825584,27.86917784,Deurali,Deurali,524 3 07 40 5 014
84.42102066,27.79572839,Devghat,Devghat,524 3 07 40 5 028
84.39483789,27.8781018,Dharampani,Dharampani,524 3 07 40 5 016
84.03904496,28.04830031,Dhorphidi,Dhorfirdi,524 3 07 40 5 040
84.08703715,28.06733564,Dulegaunda,Dulegaunda,524 3 07 40 5 043
84.00382427,28.08516444,Phirphire,Firfire,524 3 07 40 5 041
83.9827102,27.88166835,Gajarkot,Gajarkot,524 3 07 40 5 034
84.34993331,27.97883475,Ghansikuwa,Ghansikuwa,524 3 07 40 5 001
84.20146704,27.98154195,Jamune,JamuneBhanjyang,524 3 07 40 5 018
84.25723029,27.9150429,Kahunshivapur,KahuShivapur,524 3 07 40 5 020
84.34758102,27.92218601,Keshavtar,Keshavtar,524 3 07 40 5 019
84.11967109,28.05164745,Khairenitar,Khairenitar,524 3 07 40 5 044
83.98882485,27.94038463,Kihun,Kihun,524 3 07 40 5 036
84.34523542,27.79016812,Kota,Kota,524 3 07 40 5 029
84.18837762,27.92316417,Kotdarbar,Kotdarbar,524 3 07 40 5 021
84.26231076,28.05924087,Kyamin,Kyamin,524 3 07 40 5 031
84.06189482,27.94594769,Majhkot,Majhakot,524 3 07 40 5 037
84.16385203,28.02761601,Manpang,Manpang,524 3 07 40 5 045
84.3047566,27.94563369,Pokharibhanjyang,PokhariBhanjyang,524 3 07 40 5 007
84.45155904,28.06448305,Purkot,Purkot,524 3 07 40 5 009
83.96733717,28.0556103,Raipur,Raipur,524 3 07 40 5 042
84.15235695,27.88007936,Ramjakot,Ramjakot,524 3 07 40 5 023
84.14407046,27.94841224,Resing Ranipokhari,Ranipokhari(Resing),524 3 07 40 5 022
84.31291286,28.09984164,Risti,Risti,524 3 07 40 5 017
84.37575064,28.11586358,Rupakot,Rupakot,524 3 07 40 5 004
84.3245392,28.06620618,Setiswara,Satiswara,524 3 07 40 5 005
84.09977672,27.91089593,Samubhagawati,ShambuBhagawatipur,524 3 07 40 5 024
84.21075969,28.06188889,Syamgha,Shymgha,524 3 07 40 5 030
84.03567641,27.89046256,Sundhara (Thiring ),Sundhara(Ghiring),524 3 07 40 5 035
84.33030176,28.03759095,Tanahunsur,Tanahunsur,524 3 07 40 5 010
84.14882592,28.08670965,Thaprek,Thaprek,524 3 07 40 5 046
84.36288163,28.08829195,Mirlung,Virlung,524 3 07 40 5 003
83.50923187,27.95679167,Aalamdevi,Alamadevi,524 3 07 41 5 051
83.76303936,28.08149702,Arjunchaupari,ArjunChaupari,524 3 07 41 5 020
83.72795042,28.12838622,Aruchaur,Aruchaur,524 3 07 41 5 025
83.8635055,28.18009025,Arukharka,Arukharka,524 3 07 41 5 017
83.82240963,28.19154191,Bangephatke,Bagefatake,524 3 07 41 5 026
83.9160603,28.08626271,Bahakot,Bahakot,524 3 07 41 5 004
83.83761799,28.02420523,Banethok Deurali,BenethokDeurali,524 3 07 41 5 012
83.85140304,28.15978004,Bhatkhola,Bhatkhola,524 3 07 41 5 018
83.77204218,28.18388657,Bichari Chautara,BichariChautara,524 3 07 41 5 027
83.55350576,27.95389353,Birgha Archhale,BirghaArchale,524 3 07 41 5 052
83.88009878,28.03934271,Biruwa Archale,BiruwaArchale,524 3 07 41 5 005
83.47610884,27.94406078,Chandibhanjyang,ChandiBhanjyang,524 3 07 41 5 053
83.82206736,27.89068954,Chapakot,Chapakot,524 3 07 41 5 045
83.78861917,28.00528231,Chhangchhangdi,Chhangchhangdi,524 3 07 41 5 013
83.78803461,28.15278966,Chilaunebas,Chilaunebas,524 3 07 41 5 028
83.90946064,27.96473913,Chinnebas,Chinnebas,524 3 07 41 5 036
83.9768331,28.01755835,Magyam Chisapani,Chisapani(Magyam),524 3 07 41 5 006
83.96399001,27.97730717,Chitrebhanjyang,ChitreBhanjyang,524 3 07 41 5 007
83.80162034,28.03321113,Darsing Dahathum,DarsingDahathum,524 3 07 41 5 014
83.73549544,28.05588744,Dhapuk Simalbhanjyang,DhapukSimalBhanjyang,524 3 07 41 5 040
83.82767995,28.13238849,Phaparthum,Faparthum,524 3 07 41 5 030
83.90034192,28.15535752,Phedikhola,Fedikhola,524 3 07 41 5 019
83.81555833,27.96716867,Jagatbhanjyang,JagatBhanjyang,524 3 07 41 5 033
83.65030595,27.93807789,Jagatradevi,Jagatradevi,524 3 07 41 5 054
83.71048316,28.03570335,Kalikakot,Kalikakot,524 3 07 41 5 042
83.94159326,28.07656972,Kolmabarahachaur,Kaulmabarahachaur,524 3 07 41 5 009
83.8047034,27.94202985,Kewar,KewareBhanjyang,524 3 07 41 5 034
83.7799671,28.05531636,Khilu Deurali,KhilungDeurali,524 3 07 41 5 021
83.92901692,28.02114102,Kichanas,Kichnas,524 3 07 41 5 008
83.79159375,27.91226595,Kuwakot,Kuwakot,524 3 07 41 5 049
83.94696184,27.93442082,Kyakmi,Kyakmi,524 3 07 41 5 037
83.84309195,28.00540978,Majhkot Shivalaya,MajhakotSivalaya,524 3 07 41 5 011
83.64331693,27.91633612,Malunga,Malunga,524 3 07 41 5 055
83.84853988,27.94839655,Malyangkot,Malyangkot,524 3 07 41 5 035
83.87875274,27.99817828,Manakamana,Manakamana,524 3 07 41 5 038
83.62172,27.96961574,Nibuwakharka,Nibuwakharka,524 3 07 41 5 057
83.91976418,28.05209732,Orashte,Oraste,524 3 07 41 5 010
83.74537213,27.932468,Pakwadi,Pakwadi,524 3 07 41 5 048
83.77062813,28.12970787,Panchamul,Panchamul,524 3 07 41 5 029
83.9174609,28.12755339,Pawegode,Pauwegaude,524 3 07 41 5 001
83.67781752,27.96630644,Pelakot,Pelakot,524 3 07 41 5 059
83.84265433,28.04369051,Pelkachaur,Pelkachaur,524 3 07 41 5 016
83.64230252,27.99664253,Pidikhola,Pidikhola,524 3 07 41 5 058
83.85039565,28.0947127,Putalibazar Municipality,Putalibazar N.P.,524 3 07 41 3 001
83.89104655,28.06252539,Rangbhang,Rangvang,524 3 07 41 5 015
83.74561489,28.10189706,Rapakot,Rapakot,524 3 07 41 5 022
83.84683797,27.89755572,Ratnapur,Ratnapur,524 3 07 41 5 046
83.92381128,27.89895273,Saankhar,Sakhar,524 3 07 41 5 043
83.79801847,28.10827588,Satodarau,SatauDarau,524 3 07 41 5 023
83.8787156,27.91778969,Sekham,Sekham,524 3 07 41 5 039
83.82941174,28.15730906,Setidobhan,Setidobhan,524 3 07 41 5 031
83.59373579,27.94996666,Shrikrishna Gandaki,ShreekrishnaGandaki,524 3 07 41 5 056
83.68727609,28.00259141,Sirsekot,Sirsekot,524 3 07 41 5 060
83.7572935,28.01777814,Soerek,Sworek,524 3 07 41 5 041
83.97209826,28.12318094,Taksar,Taksar,524 3 07 41 5 002
83.94088706,28.10113968,Thulahiti,Thuladihi,524 3 07 41 5 003
83.71783408,27.99221032,Thumpokhara,Thumpokhara,524 3 07 41 5 044
