"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit"
"1318","C-NAR-34-055","Nagardaha",0.113353559,0.036731652,4.845363346,6.065323565,5.455343456,0.283203906,0.580828874,"Low",524206345030
"1319","W-LUM-48-052","Pratappur",0.06544723,0.075872441,5.60905413,3.507326007,4.558190069,0.282871538,0.580147212,"Low",524309475054
"1320","C-NAR-34-017","Bijbaniya",0.105316787,0.039120286,4.845363346,6.065323565,5.455343456,0.282210979,0.578792458,"Low",524206345074
"1321","C-NAR-33-060","Madhurijabdi",0.110378822,0.033399867,4.928831353,7.200854701,6.064843027,0.281719353,0.577784173,"Low",524206335033
"1322","C-BAG-28-003","Barsunchet",0.86984836,0.004367202,5.913504002,5.848595849,5.881049925,0.281644033,0.577629697,"Low",524205285050
"1323","C-NAR-33-025","Bishunpur",0.083092365,0.044287116,4.928831353,7.200854701,6.064843027,0.281548161,0.57743307,"Low",524206335048
"1324","C-JAN-17-074","Nanupatti",0.097609773,0.036618884,4.783111544,7.698412698,6.240762121,0.281500181,0.577334667,"Low",524204175033
"1325","E-SAG-16-038","Gautari",0.106787495,0.037818326,3.056886828,7.973137973,5.515012401,0.281356142,0.577039254,"Low",524103165087
"1326","E-SAG-16-045","Inarwa",0.034762457,0.116089653,3.056886828,7.973137973,5.515012401,0.281287321,0.576898108,"Low",524204175014
"1327","C-JAN-18-056","Pigouna",0.091865101,0.036834168,4.32799056,8.623321123,6.475655842,0.279830509,0.573910301,"Low",524204185019
"1328","E-SAG-16-028","Chikana",0.10620981,0.037315996,3.056886828,7.973137973,5.515012401,0.279598854,0.573435196,"Low",524103165102
"1329","C-NAR-34-026","Dhore",0.080927799,0.049248913,4.845363346,6.065323565,5.455343456,0.279107919,0.572428327,"Low",524206345041
"1330","C-JAN-19-023","Chhatona",0.101631101,0.034014965,4.208451337,8.351648352,6.280049845,0.278967269,0.572139865,"Low",524204195082
"1331","E-SAG-16-042","Hanumannagar",0.058584149,0.067086779,3.056886828,7.973137973,5.515012401,0.278818244,0.571834225,"Low",524103155020
"1332","C-NAR-33-016","Batara",0.092175321,0.03871022,4.928831353,7.200854701,6.064843027,0.278667692,0.571525456,"Low",524206335073
"1333","C-JAN-17-064","Mahuwa(Pra.Khe)",0.069683599,0.049740992,4.783111544,7.698412698,6.240762121,0.27862979,0.571447722,"Low",524204175018
"1334","E-SAG-16-099","SitapurPra.Da.",0.06418416,0.060864029,3.056886828,7.973137973,5.515012401,0.278256308,0.570681739,"Low",524103165097
"1335","W-LUM-48-028","Jahada",0.054184359,0.086718684,5.60905413,3.507326007,4.558190069,0.277710957,0.569563268,"Low",524309475043
"1336","E-SAG-16-073","Majhauliya",0.081408763,0.047659908,3.056886828,7.973137973,5.515012401,0.277623963,0.56938485,"Low",524103165105
"1337","C-JAN-17-080","Puspalpur",0.128752768,0.026592773,4.783111544,7.698412698,6.240762121,0.277493368,0.569117011,"Low",524204175099
"1338","C-JAN-17-041","GothKohelpur",0.088332648,0.038751226,4.783111544,7.698412698,6.240762121,0.277469197,0.569067437,"Low",524204175005
"1339","E-KOS-06-026","Inarwa Municipality",0.012999329,0.291700369,5.040702255,6.062271062,5.551486659,0.276114411,0.566288878,"Low",NA
"1340","E-SAG-16-047","ItariParsahi",0.090523441,0.04207276,3.056886828,7.973137973,5.515012401,0.275911318,0.565872351,"Low",524103165103
"1341","W-LUM-49-022","Dudharakchhe",0.019409588,0.20108606,7.805050193,2.945665446,5.375357819,0.275804843,0.565653978,"Low",524309485048
"1342","E-SAG-16-024","ChandraAyodhyapur",0.051391965,0.073924628,3.056886828,7.973137973,5.515012401,0.275683191,0.56540448,"Low",524103165081
"1343","C-NAR-34-066","Sabaithawa",0.083365838,0.045999141,4.845363346,6.065323565,5.455343456,0.275541264,0.565113398,"Low",524206345049
"1344","W-LUM-48-069","Swathi",0.042109567,0.108934003,5.60905413,3.507326007,4.558190069,0.275494049,0.565016564,"Low",524309475064
"1345","C-NAR-33-017","Beldari",0.067089183,0.051227481,4.928831353,7.200854701,6.064843027,0.27520629,0.564426394,"Low",524206335046
"1346","C-NAR-33-094","Sisahaniya",0.098725511,0.034804342,4.928831353,7.200854701,6.064843027,0.275186714,0.564386244,"Low",524206335093
"1347","C-NAR-34-065","Ramnagari",0.111463064,0.03416874,4.845363346,6.065323565,5.455343456,0.2749122,0.563823238,"Low",524206345037
"1348","W-LUM-49-064","Sikatahan",0.03547908,0.108359911,7.805050193,2.945665446,5.375357819,0.274420228,0.562814243,"Low",524309485012
"1349","C-JAN-21-038","Okhreni",0.086689256,0.03591152,7.160041941,6.059218559,6.60963025,0.274026193,0.562006107,"Low",524204215005
"1350","E-SAG-16-055","Kalyanpurkalabanzar",0.108167194,0.034127733,3.056886828,7.973137973,5.515012401,0.273054812,0.560013882,"Low",524103165088
"1351","E-KOS-06-036","Mahendranagar",0.015100509,0.242256675,5.040702255,6.062271062,5.551486659,0.272830054,0.55955292,"Low",524102065005
"1352","C-NAR-34-079","Surjaha",0.087193699,0.042605846,4.845363346,6.065323565,5.455343456,0.272641605,0.559166427,"Low",524206345038
"1353","C-NAR-34-053","Mirjapur",0.085062204,0.043354216,4.845363346,6.065323565,5.455343456,0.271975649,0.557800604,"Low",524204195086
"1354","C-JAN-17-060","Lakkad",0.076417812,0.041939489,4.783111544,7.698412698,6.240762121,0.271447046,0.55671648,"Low",524204175012
"1355","C-NAR-32-054","LaxmipurBelbichawa",0.080915438,0.036495864,4.379973535,9.136141636,6.758057585,0.271247436,0.556307097,"Low",524206325001
"1356","C-JAN-21-013","Deurali",0.08982517,0.033389615,7.160041941,6.059218559,6.60963025,0.270642216,0.555065838,"Low",524205285052
"1357","E-SAG-16-076","Malhaniya Khori",0.08956103,0.040114695,3.056886828,7.973137973,5.515012401,0.270597029,0.554973163,"Low",NA
"1358","C-NAR-33-089","Rauwahi",0.093126396,0.03504013,4.928831353,7.200854701,6.064843027,0.27049092,0.554755541,"Low",524206335071
"1359","E-SAG-16-083","Navarajpur",0.040015869,0.08949688,3.056886828,7.973137973,5.515012401,0.270310062,0.554384616,"Low",524103165035
"1360","C-NAR-34-070","Sedhawa",0.108099,0.03348188,4.845363346,6.065323565,5.455343456,0.270282463,0.554328013,"Low",524206345079
"1361","C-JAN-18-054","ParsaPateli",0.081814505,0.03702895,4.32799056,8.623321123,6.475655842,0.269702612,0.553138785,"Low",524204185017
"1362","C-NAR-34-081","TulasiBarba",0.081174616,0.044225606,4.845363346,6.065323565,5.455343456,0.269549611,0.552824992,"Low",524206345062
"1363","W-LUM-48-066","Somani",0.06171879,0.069413903,5.60905413,3.507326007,4.558190069,0.269289095,0.552290694,"Low",524309475046
"1364","C-JAN-21-011","Chuchure",0.107759144,0.02695158,7.160041941,6.059218559,6.60963025,0.267755568,0.549145551,"Low",524204215019
"1365","C-NAR-34-041","Lahawarthakari",0.084456778,0.041396151,4.845363346,6.065323565,5.455343456,0.267180971,0.547967098,"Low",524206345050
"1366","W-LUM-49-027","Gonaha",0.025005204,0.141062665,7.805050193,2.945665446,5.375357819,0.266655138,0.546888655,"Low",524309485055
"1367","W-LUM-48-010","Bulingtar",0.112278075,0.036987943,5.60905413,3.507326007,4.558190069,0.26651144,0.546593942,"Low",524309475010
"1368","C-NAR-33-008","Bagahi",0.087212576,0.0357885,4.928831353,7.200854701,6.064843027,0.266510338,0.546591682,"Low",524206325071
"1369","C-JAN-17-059","Lakhouri",0.097042669,0.031236769,4.783111544,7.698412698,6.240762121,0.266453946,0.546476025,"Low",524204175042
"1370","C-NAR-34-075","Subarnapur",0.097798397,0.035388686,4.845363346,6.065323565,5.455343456,0.266280537,0.546120378,"Low",524206345080
"1371","W-LUM-49-057","Rudrapur",0.016563135,0.211686263,7.805050193,2.945665446,5.375357819,0.266122052,0.545795338,"Low",524309485050
"1372","C-JAN-20-032","Lampantar",0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,0.544934792,"Low",524204205015
"1373","C-JAN-20-011","BhuwaneshoriGwaltar",0.152408263,0.020903109,5.191504838,6.547619048,5.869561943,0.265424919,0.544365573,"Low",524204205024
"1374","W-LUM-49-071","Tikuligadh",0.025656209,0.135588286,7.805050193,2.945665446,5.375357819,0.265424297,0.544364297,"Low",524309485022
"1375","W-GAN-37-025","Faleni",0.282239227,0.014403564,5.97793252,3.199023199,4.58847786,0.265207212,0.543919073,"Low",524307375015
"1376","C-JAN-21-025","Himganga",0.064727081,0.043548997,7.160041941,6.059218559,6.60963025,0.265102474,0.543704265,"Low",524204215007
"1377","W-LUM-48-044","Narsahi",0.065991392,0.061663658,5.60905413,3.507326007,4.558190069,0.264709585,0.54289848,"Low",524309475052
"1378","W-LUM-48-005","Baidauli",0.065706,0.06155089,5.60905413,3.507326007,4.558190069,0.264166209,0.541784059,"Low",524309475048
"1379","C-NAR-33-070","Khutawa Jabdi",0.095940664,0.03167759,4.928831353,7.200854701,6.064843027,0.264154576,0.5417602,"Low",NA
"1380","W-GAN-38-032","Majhakot",0.050424456,0.069700949,6.434894278,4.044566545,5.239730411,0.264076417,0.541599901,"Low",524411605022
"1381","C-NAR-34-078","Supauli",0.106351572,0.031728848,4.845363346,6.065323565,5.455343456,0.264042258,0.541529845,"Low",524206345076
"1382","C-NAR-34-074","Sirsiya",0.096840072,0.034404528,4.845363346,6.065323565,5.455343456,0.262924426,0.539237259,"Low",NA
"1383","E-SAG-16-106","ThalahaKataha",0.072562943,0.045414797,3.056886828,7.973137973,5.515012401,0.262917556,0.539223169,"Low",524103165079
"1384","W-LUM-48-004","Badahara Dubauliya",0.052211152,0.076344017,5.60905413,3.507326007,4.558190069,0.262891718,0.539170177,"Low",NA
"1385","C-JAN-17-010","Ballagoth",0.066285454,0.043907805,4.783111544,7.698412698,6.240762121,0.262864858,0.53911509,"Low",524204175016
"1386","C-NAR-34-029","GhoddaudaPipra",0.100430783,0.033082065,4.845363346,6.065323565,5.455343456,0.262680109,0.538736184,"Low",524206345069
"1387","C-NAR-34-019","Biranchibarba",0.089395846,0.037162221,4.845363346,6.065323565,5.455343456,0.262671951,0.538719452,"Low",524206345047
"1388","E-SAG-16-089","Rajpur",0.062734618,0.052068116,3.056886828,7.973137973,5.515012401,0.262145177,0.537639081,"Low",524103165067
"1389","C-JAN-17-009","BalahaSadhara",0.069531886,0.041314138,4.783111544,7.698412698,6.240762121,0.261721928,0.536771031,"Low",524204175013
"1390","C-JAN-22-018","GauriSankar",0.266787982,0.009995356,7.531331947,5.860805861,6.696068904,0.261373457,0.536056343,"Low",524204225021
"1391","W-LUM-48-072","Tilakpur",0.049449247,0.07867114,5.60905413,3.507326007,4.558190069,0.260768935,0.534816516,"Low",524309475073
"1392","E-SAG-16-088","Radhopur",0.079377991,0.040483755,3.056886828,7.973137973,5.515012401,0.260720869,0.534717937,"Low",524103165093
"1393","C-JAN-17-003","Bafai",0.094760846,0.029945061,4.783111544,7.698412698,6.240762121,0.260653717,0.534580214,"Low",524204175038
"1394","W-GAN-36-015","Chumchet",0.318510876,0.009513529,6.441465148,5.213675214,5.827570181,0.260406089,0.534072349,"Low",524307365039
"1395","E-SAG-16-030","Dhangadi",0.027731792,0.115454051,3.056886828,7.973137973,5.515012401,0.260402132,0.534064234,"Low",524103165022
"1396","W-GAN-39-044","Putalibazar Municipality",0.011094184,0.314766575,5.197232131,4.877899878,5.037566005,0.260076776,0.533396953,"Low",NA
"1397","W-LUM-49-012","Bodabar",0.037421041,0.086728935,7.805050193,2.945665446,5.375357819,0.259355673,0.531918028,"Low",524309485003
"1398","E-SAG-14-042","Tribeni",0.057725493,0.090614309,2.563173352,4.041514042,3.302343697,0.258501005,0.530165172,"Low",524103145022
"1399","W-GAN-38-044","Sundhara (Thiring )",0.046328784,0.070541584,6.434894278,4.044566545,5.239730411,0.257751787,0.528628584,"Low",NA
"1400","E-SAG-16-061","LagadiGadiyani",0.05245714,0.058731687,3.056886828,7.973137973,5.515012401,0.257083691,0.527258371,"Low",524103165045
"1401","W-LUM-48-024","Guthisuryapura",0.066382208,0.056107265,5.60905413,3.507326007,4.558190069,0.257012596,0.527112563,"Low",524309475050
"1402","E-SAG-16-095","Sikron",0.093670323,0.032754013,3.056886828,7.973137973,5.515012401,0.256726682,0.526526176,"Low",524103165096
"1403","W-LUM-48-011","DadajheriTadi",0.130150423,0.02831505,5.60905413,3.507326007,4.558190069,0.256105229,0.525251625,"Low",524309475011
"1404","E-SAG-16-022","BishnupurPra.Ra",0.025687161,0.118447532,3.056886828,7.973137973,5.515012401,0.256013502,0.5250635,"Low",524103165106
"1405","E-KOS-06-037","Narshinhatappu",0.013873817,0.216248246,5.040702255,6.062271062,5.551486659,0.255379452,0.523763113,"Low",524102065043
"1406","C-NAR-34-044","Langadi",0.086973697,0.035070885,4.845363346,6.065323565,5.455343456,0.255300844,0.523601894,"Low",524206345066
"1407","W-LUM-49-039","Madhbaliya",0.029188922,0.105940522,7.805050193,2.945665446,5.375357819,0.255208918,0.52341336,"Low",524309485019
"1408","W-GAN-38-009","Bhimad",0.03674054,0.086257359,6.434894278,4.044566545,5.239730411,0.255123352,0.523237873,"Low",524307405039
"1409","C-JAN-21-053","Those",0.100012439,0.025044774,7.160041941,6.059218559,6.60963025,0.254868463,0.522715115,"Low",524204215023
"1410","W-LUM-49-002","Aanandaban",0.024122105,0.127181935,7.805050193,2.945665446,5.375357819,0.25453607,0.522033402,"Low",524309485016
"1411","C-JAN-22-010","Chankhu",0.188509889,0.013040095,7.531331947,5.860805861,6.696068904,0.254377252,0.521707679,"Low",524204225008
"1412","E-SAG-16-002","Arnamarampur",0.082109398,0.036178063,3.056886828,7.973137973,5.515012401,0.253977293,0.520887395,"Low",524103165098
"1413","W-LUM-49-049","Padsari",0.029524943,0.102916286,7.805050193,2.945665446,5.375357819,0.253723201,0.520366273,"Low",524309485015
"1414","W-LUM-49-011","Bisunpura",0.020503458,0.147521203,7.805050193,2.945665446,5.375357819,0.253335653,0.519571442,"Low",524309485047
"1415","E-SAG-16-026","Chandrodayapur",0.048326733,0.060812771,3.056886828,7.973137973,5.515012401,0.253071306,0.519029288,"Low",524103165083
"1416","W-GAN-37-014","Bhulbhule",0.114727245,0.03062167,5.97793252,3.199023199,4.58847786,0.252612416,0.518088141,"Low",524307375004
"1417","W-GAN-37-058","Tarku",0.201494541,0.017417549,5.97793252,3.199023199,4.58847786,0.252526127,0.517911168,"Low",524307375042
"1418","C-JAN-20-004","Balajor",0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,0.517790081,"Low",524204205028
"1419","W-GAN-37-051","ShreeBhanjyang",0.1915861,0.01823768,5.97793252,3.199023199,4.58847786,0.2521549,0.517149811,"Low",524307375028
"1420","W-GAN-37-060","Udipur",0.126467712,0.027597434,5.97793252,3.199023199,4.58847786,0.252061009,0.516957247,"Low",524307375043
"1421","W-GAN-38-012","Chhang",0.049843385,0.061161327,6.434894278,4.044566545,5.239730411,0.251843719,0.516511603,"Low",524307405032
"1422","E-SAG-16-093","Sanhaitha",0.054218624,0.053267559,3.056886828,7.973137973,5.515012401,0.251604995,0.516022,"Low",524103165052
"1423","W-LUM-48-009","Bhujahawa",0.052543841,0.066328157,5.60905413,3.507326007,4.558190069,0.251383862,0.515568473,"Low",NA
"1424","W-GAN-40-039","Sarangkot",0.049746253,0.085642261,7.442214042,0,3.721107021,0.251211906,0.515215805,"Low",524307395043
"1425","C-JAN-21-016","Duragau",0.076932088,0.030990729,7.160041941,6.059218559,6.60963025,0.250710291,0.514187032,"Low",524204215013
"1426","E-SAG-16-086","PipraPra.Pi",0.04663912,0.06118183,3.056886828,7.973137973,5.515012401,0.250595404,0.513951408,"Low",524103165028
"1427","W-GAN-40-005","Bharatpokhari",0.041885305,0.100527652,7.442214042,0,3.721107021,0.250230242,0.513202488,"Low",NA
"1428","E-SAG-16-070","Mahanaur",0.043289288,0.065251734,3.056886828,7.973137973,5.515012401,0.24975048,0.512218536,"Low",524103165064
"1429","E-SAG-16-032","Dumari",0.071046803,0.039489345,3.056886828,7.973137973,5.515012401,0.249186009,0.511060848,"Low",524103165086
"1430","E-SAG-16-020","Bishnupurkatti",0.052050604,0.053390579,3.056886828,7.973137973,5.515012401,0.248396592,0.509441817,"Low",524103165021
"1431","E-KOS-06-012","Bhokraha",0.013771183,0.19903573,5.040702255,6.062271062,5.551486659,0.247801465,0.508221259,"Low",524102065038
"1432","C-NAR-34-030","Govindapur",0.093788248,0.029699022,4.845363346,6.065323565,5.455343456,0.247687576,0.507987681,"Low",524206345036
"1433","W-LUM-48-036","Kusma",0.047633313,0.069280632,5.60905413,3.507326007,4.558190069,0.246852967,0.506275965,"Low",524309475058
"1434","C-JAN-20-038","Nipane",0.073112988,0.03504013,5.191504838,6.547619048,5.869561943,0.246824715,0.506218022,"Low",524204205033
"1435","C-BAG-29-002","Bridhim",0.521927,0.004326195,5.456937224,7.857142857,6.657040041,0.24679272,0.506152403,"Low",524205295016
"1436","E-SAG-16-005","Aurahi",0.046764688,0.058280614,3.056886828,7.973137973,5.515012401,0.246791133,0.506149148,"Low",524204175039
"1437","C-JAN-17-077","Patanuka",0.066686952,0.035747494,4.783111544,7.698412698,6.240762121,0.245946907,0.504417706,"Low",524204175015
"1438","W-GAN-37-024","Duradanda",0.17686141,0.018309442,5.97793252,3.199023199,4.58847786,0.245843621,0.504205875,"Low",524307375040
"1439","E-SAG-16-053","Kachanari",0.040541538,0.066430674,3.056886828,7.973137973,5.515012401,0.245813156,0.504143395,"Low",524103165040
"1440","C-JAN-20-017","Harsahi",0.052282499,0.04811098,5.191504838,6.547619048,5.869561943,0.245321387,0.503134815,"Low",524204205013
"1441","W-LUM-49-003","Amuwa",0.023746151,0.11513625,7.805050193,2.945665446,5.375357819,0.244946307,0.502365556,"Low",524309485023
"1442","C-NAR-34-049","Mainpur(Pakaha)",0.081048664,0.033133324,4.845363346,6.065323565,5.455343456,0.244687051,0.501833842,"Low",524206345040
"1443","W-LUM-49-055","Rayapur",0.022259016,0.121317993,7.805050193,2.945665446,5.375357819,0.243938035,0.500297668,"Low",524103155060
"1444","C-JAN-17-046","Inarwa",0.067345184,0.034209747,4.783111544,7.698412698,6.240762121,0.24316329,0.498708728,"Low",524204175014
"1445","C-JAN-17-008","BalahaKathal",0.065660948,0.034906859,4.783111544,7.698412698,6.240762121,0.242745869,0.497852631,"Low",524204175017
"1446","W-LUM-47-053","Rampur",0.030312084,0.118047717,5.31827831,2.664835165,3.991556738,0.242626684,0.497608192,"Low",524204215008
"1447","C-NAR-34-032","HariharpurBirta",0.085964123,0.03043714,4.845363346,6.065323565,5.455343456,0.242575943,0.497504126,"Low",524206345045
"1448","W-LUM-49-008","Basantapur",0.031646645,0.083684196,7.805050193,2.945665446,5.375357819,0.242359195,0.497059593,"Low",524204195001
"1449","W-LUM-48-039","Manari",0.052633753,0.059275024,5.60905413,3.507326007,4.558190069,0.242275502,0.496887944,"Low",524309475069
"1450","W-LUM-48-074","UpalloArkhale",0.073453036,0.042216283,5.60905413,3.507326007,4.558190069,0.241783908,0.495879724,"Low",524309475018
"1451","W-LUM-48-064","Sarawal",0.054485018,0.056865887,5.60905413,3.507326007,4.558190069,0.241716955,0.49574241,"Low",524309475072
"1452","W-LUM-48-063","Sanai",0.042026467,0.073391542,5.60905413,3.507326007,4.558190069,0.241353596,0.494997189,"Low",524309475065
"1453","C-JAN-19-007","Bahadurpur",0.108038326,0.020687824,4.208451337,8.351648352,6.280049845,0.241222927,0.494729197,"Low",524204195065
"1454","E-SAG-12-034","Palapu",0.043420271,0.053626366,6.218955197,5.83028083,6.024618014,0.241175658,0.494632252,"Low",524103135044
"1455","C-NAR-34-063","Prasurampur",0.085518836,0.029986068,4.845363346,6.065323565,5.455343456,0.240954181,0.494178019,"Low",524206345046
"1456","E-SAG-16-072","MaheshpurPatari",0.055990832,0.045066241,3.056886828,7.973137973,5.515012401,0.240531292,0.493310708,"Low",524103165023
