hlcit,impl_ag,src_ag,vdc,action,desc,target,no_actions,no_hh,ave_cost
524 2 05 26 5 005,Caritas Nepal,Caritas Internationalis,Chhaling,Distribution,Blankets,Targeted group,325,325,475
524 2 05 26 5 005,Caritas Nepal,Caritas Internationalis,Chhaling,Distribution,Tarpaulin,Targeted group,325,325,1199
524 2 05 26 5 016,Caritas Nepal,Caritas Internationalis,Chitapol,Distribution,Blankets,Targeted group,82,41,475
524 2 05 26 5 008,Caritas Nepal,Caritas Internationalis,Jhaukhel,Distribution,Blankets,Targeted group,600,600,475
524 2 05 26 5 016,Caritas Nepal,Caritas Internationalis,Chitapol,Distribution,Tarpaulin,Targeted group,41,41,1199
524 2 05 26 5 008,Caritas Nepal,Caritas Internationalis,Jhaukhel,Distribution,Tarpaulin,Targeted group,600,600,1199
524 2 05 26 5 005,Caritas Nepal,Caritas Internationalis,Chhaling,Distribution,Blankets,Targeted group,354,354,475
524 2 05 26 5 008,Caritas Nepal,Caritas Internationalis,Jhaukhel,Distribution,Blankets,Targeted group,670,670,475
524 2 05 26 5 005,Caritas Nepal,Caritas Internationalis,Chhaling,Distribution,Tarpaulin,Targeted group,354,354,1199
524 2 05 26 5 008,Caritas Nepal,Caritas Internationalis,Jhaukhel,Distribution,Tarpaulin,Targeted group,670,670,1199
524 2 05 26 3 001,Caritas Nepal,Caritas Internationalis,Bhaktapur Municipality,Distribution,Tarpaulin,Targeted group,4,5,1199
524 2 05 26 3 001,Caritas Nepal,Caritas Internationalis,Bhaktapur Municipality,Distribution,Tarpaulin,Targeted group,5,4,1199
524 2 05 30 5 020,Caritas Nepal,Caritas Internationalis,Tipling,Distribution,blankets,All / Blanket,500,500,475
524 2 05 30 5 020,Caritas Nepal,Caritas Internationalis,Tipling,Distribution,Tarpaulin,All / Blanket,500,500,1199
,Caritas Nepal,Caritas Internationalis,Orang,Distribution,blankets,All / Blanket,576,576,475
,Caritas Nepal,Caritas Internationalis,Orang,Distribution,Tarpaulin,All / Blanket,576,576,1199
524 2 04 22 5 051,Caritas Nepal,Caritas Internationalis,Bulung,Distribution,blankets,All / Blanket,658,658,475
524 2 04 22 3 001,Caritas Nepal,Caritas Internationalis,Bhimeswor Municipality,Distribution,blankets,All / Blanket,250,250,475
524 2 04 22 5 043,Caritas Nepal,Caritas Internationalis,Laduk,Distribution,blankets,All / Blanket,1016,1016,475
524 2 04 22 5 051,Caritas Nepal,Caritas Internationalis,Bulung,Distribution,Tarpaulin,All / Blanket,658,658,1199
524 2 04 22 3 001,Caritas Nepal,Caritas Internationalis,Bhimeswor Municipality,Distribution,Tarpaulin,All / Blanket,250,250,1199
524 2 04 22 5 043,Caritas Nepal,Caritas Internationalis,Laduk,Distribution,Tarpaulin,All / Blanket,1016,1016,1199
,Caritas Nepal,Caritas Internationalis,Bankhuchaur,Distribution,Blankets,All / Blanket,752,752,475
,Caritas Nepal,Caritas Internationalis,Bankhuchaur,Distribution,Tarpaulin,All / Blanket,752,752,1199
,Caritas Nepal,Caritas Internationalis,other places,Distribution,Tarpaulin,All / Blanket,73,73,1199
524 2 05 24 5 047,Caritas Nepal,Caritas Internationalis,Chalalganeshsthan,Distribution,Tarpaulin,Targeted group,231,231,1199
524 2 05 24 5 081,Caritas Nepal,Caritas Internationalis,Kharelthok,Distribution,Blankets,All / Blanket,111,111,475
,Caritas Nepal,Caritas Internationalis,,Distribution,Blankets,All / Blanket,4,1,475
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Blankets,All / Blanket,754,754,475
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Tarpaulin,All / Blanket,754,754,1199
524 2 05 24 5 051,Caritas Nepal,Caritas Internationalis,Balthali,Distribution,Tarpaulin,All / Blanket,181,181,1199
524 2 05 24 5 053,Caritas Nepal,Caritas Internationalis,Chyasingkharka,Distribution,Tarpaulin,Targeted group,161,161,1199
524 2 05 24 5 068,Caritas Nepal,Caritas Internationalis,Chandeni Mandan,Distribution,Blankets,All / Blanket,814,814,475
524 2 05 24 5 068,Caritas Nepal,Caritas Internationalis,Chandeni Mandan,Distribution,Tarpaulin,All / Blanket,919,919,1199
524 2 05 24 5 045,Caritas Nepal,Caritas Internationalis,Milche,Distribution,Blankets,All / Blanket,494,494,475
524 2 05 24 5 045,Caritas Nepal,Caritas Internationalis,Milche,Distribution,Tarpaulin,All / Blanket,494,494,1199
524 2 05 24 3 002,Caritas Nepal,Caritas Internationalis,Panauti Municipality,Distribution,Blankets,All / Blanket,174,174,475
524 2 05 24 5 056,Caritas Nepal,Caritas Internationalis,Nasikasthan Sanga,Distribution,Tarpaulin,All / Blanket,24,24,1199
524 2 05 24 3 002,Caritas Nepal,Caritas Internationalis,Panauti Municipality,Distribution,Tarpaulin,All / Blanket,174,174,1199
524 2 05 24 5 028,Caritas Nepal,Caritas Internationalis,Ghartichhap,Distribution,Blankets,All / Blanket,457,457,475
524 2 05 24 5 028,Caritas Nepal,Caritas Internationalis,Ghartichhap,Distribution,Tarpaulin,All / Blanket,457,457,1199
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Tarpaulin,All / Blanket,117,117,1199
524 2 05 24 5 056,Caritas Nepal,Caritas Internationalis,Nasikasthan Sanga,Distribution,Blankets,All / Blanket,24,24,475
524 2 05 24 5 051,Caritas Nepal,Caritas Internationalis,Balthali,Distribution,Blankets,All / Blanket,587,587,475
524 2 05 24 5 002,Caritas Nepal,Caritas Internationalis,Phoksingtar,Distribution,Blankets,All / Blanket,412,412,475
524 2 05 24 5 051,Caritas Nepal,Caritas Internationalis,Balthali,Distribution,Tarpaulin,All / Blanket,587,587,1199
524 2 05 24 5 002,Caritas Nepal,Caritas Internationalis,Phoksingtar,Distribution,Tarpaulin,All / Blanket,412,412,1199
524 2 05 24 5 078,Caritas Nepal,Caritas Internationalis,Dolalghat,Distribution,Blankets,All / Blanket,1018,1018,475
524 2 05 24 5 044,Caritas Nepal,Caritas Internationalis,Syampati Simalchaur,Distribution,Blankets,All / Blanket,1,1,475
524 2 05 24 5 078,Caritas Nepal,Caritas Internationalis,Dolalghat,Distribution,Tarpaulin,All / Blanket,509,509,1199
524 2 05 24 5 044,Caritas Nepal,Caritas Internationalis,Syampati Simalchaur,Distribution,Tarpaulin,All / Blanket,1,1,1199
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Blankets,All / Blanket,1,1,475
524 2 05 24 5 066,Caritas Nepal,Caritas Internationalis,Rabiopi,Distribution,Blankets,All / Blanket,49,49,475
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Tarpaulin,All / Blanket,2,2,1199
524 2 05 24 5 066,Caritas Nepal,Caritas Internationalis,Rabiopi,Distribution,Tarpaulin,All / Blanket,49,49,1199
524 2 05 24 5 056,Caritas Nepal,Caritas Internationalis,Nasikasthan Sanga,Distribution,Blankets,All / Blanket,263,263,475
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Blankets,All / Blanket,24,24,475
524 2 05 24 5 056,Caritas Nepal,Caritas Internationalis,Nasikasthan Sanga,Distribution,Tarpaulin,All / Blanket,263,263,1199
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Tarpaulin,All / Blanket,24,24,1199
524 2 05 24 5 049,Caritas Nepal,Caritas Internationalis,Saldhara,Distribution,Blankets,All / Blanket,385,385,475
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Blankets,All / Blanket,60,60,475
524 2 05 24 5 049,Caritas Nepal,Caritas Internationalis,Saldhara,Distribution,Tarpaulin,All / Blanket,385,385,1199
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Tarpaulin,All / Blanket,60,60,1199
524 2 05 24 5 056,Caritas Nepal,Caritas Internationalis,Nasikasthan Sanga,Distribution,Tarpaulin,All / Blanket,304,304,1199
524 2 05 24 5 029,Caritas Nepal,Caritas Internationalis,Gokule,Distribution,Blankets,All / Blanket,490,490,475
524 2 05 24 5 029,Caritas Nepal,Caritas Internationalis,Gokule,Distribution,Tarpaulin,All / Blanket,490,490,1199
524 2 05 24 5 040,Caritas Nepal,Caritas Internationalis,Patlekhet,Distribution,Blankets,All / Blanket,1037,137,475
524 2 05 24 5 040,Caritas Nepal,Caritas Internationalis,Patlekhet,Distribution,Tarpaulin,All / Blanket,1037,1037,1199
524 2 05 24 5 048,Caritas Nepal,Caritas Internationalis,Phalametar,Distribution,Tarpaulin,All / Blanket,784,784,1199
524 2 05 24 5 048,Caritas Nepal,Caritas Internationalis,Phalametar,Distribution,Blankets,All / Blanket,784,784,475
524 2 05 24 3 002,Caritas Nepal,Caritas Internationalis,Panauti Municipality,Distribution,Blankets,All / Blanket,6,6,475
524 2 05 24 5 046,Caritas Nepal,Caritas Internationalis,Dandagaun,Distribution,Blankets,All / Blanket,553,553,475
524 2 05 24 3 002,Caritas Nepal,Caritas Internationalis,Panauti Municipality,Distribution,Tarpaulin,All / Blanket,6,6,1199
524 2 05 24 5 046,Caritas Nepal,Caritas Internationalis,Dandagaun,Distribution,Tarpaulin,All / Blanket,553,553,1199
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Blankets,All / Blanket,604,604,475
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Tarpaulin,All / Blanket,604,604,1199
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Blankets,All / Blanket,2,2,475
524 2 05 24 5 062,Caritas Nepal,Caritas Internationalis,Kushadevi,Distribution,Blankets,All / Blanket,12,12,475
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Blankets,All / Blanket,46,45,475
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Tarpaulin,All / Blanket,1,1,1199
524 2 05 24 5 062,Caritas Nepal,Caritas Internationalis,Kushadevi,Distribution,Tarpaulin,All / Blanket,12,12,1199
524 2 05 24 3 001,Caritas Nepal,Caritas Internationalis,Dhulikhel Municipality,Distribution,Tarpaulin,All / Blanket,46,46,1199
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Blankets,All / Blanket,391,391,475
,Caritas Nepal,Caritas Internationalis,,Distribution,Tarpaulin,All / Blanket,366,366,1199
,Caritas Nepal,Caritas Internationalis,,Distribution,Blankets,All / Blanket,366,366,475
524 2 05 24 5 073,Caritas Nepal,Caritas Internationalis,Panchkhal,Distribution,Blankets,All / Blanket,164,164,475
524 2 05 24 5 051,Caritas Nepal,Caritas Internationalis,Balthali,Distribution,CGI Bundle (72ft/bundle),All / Blanket,1424,788,7693
524 2 05 24 5 068,Caritas Nepal,Caritas Internationalis,Chandeni Mandan,Distribution,CGI Bundle (72ft/bundle),All / Blanket,555,364,7693
524 2 05 27 5 026,Caritas Nepal,Caritas Internationalis,Tokhachandeshwari,Distribution,Blankets,Targeted group,1,1,475
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Blankets,Targeted group,4,4,475
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Blankets,Targeted group,8,8,475
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Tarpaulin,Targeted group,40,40,1199
524 2 05 27 5 026,Caritas Nepal,Caritas Internationalis,Tokhachandeshwari,Distribution,Tarpaulin,Targeted group,2,2,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Tarpaulin,Targeted group,8,10,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Tarpaulin,Targeted group,13,13,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Tarpaulin,Targeted group,14,17,1199
524 2 05 27 5 036,Caritas Nepal,Caritas Internationalis,Ichangunarayan,Distribution,Blankets,Targeted group,7,22,475
524 2 05 27 5 011,Caritas Nepal,Caritas Internationalis,Alapot,Distribution,Tarpaulin,Targeted group,20,20,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Tarpaulin,Targeted group,50,50,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Blankets,Targeted group,25,25,475
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Blankets,Targeted group,3,3,475
524 2 05 27 5 009,Caritas Nepal,Caritas Internationalis,Mulpani,Distribution,Tarpaulin,Targeted group,1,1,1199
524 2 05 27 5 035,Caritas Nepal,Caritas Internationalis,Goldhunga,Distribution,Tarpaulin,Targeted group,4,11,1199
524 2 05 27 5 032,Caritas Nepal,Caritas Internationalis,Jitpur Phedi,Distribution,Blankets,Targeted group,400,400,475
524 2 05 27 5 027,Caritas Nepal,Caritas Internationalis,Dhapasi,Distribution,Blankets,Targeted group,20,20,475
524 2 05 27 5 028,Caritas Nepal,Caritas Internationalis,Gongabu,Distribution,Blankets,Targeted group,10,10,475
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Blankets,Targeted group,20,20,475
524 2 05 27 5 032,Caritas Nepal,Caritas Internationalis,Jitpur Phedi,Distribution,Tarpaulin,Targeted group,400,400,1199
524 2 05 27 5 027,Caritas Nepal,Caritas Internationalis,Dhapasi,Distribution,Tarpaulin,Targeted group,20,20,1199
524 2 05 27 5 028,Caritas Nepal,Caritas Internationalis,Gongabu,Distribution,Tarpaulin,Targeted group,10,10,1199
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Tarpaulin,Targeted group,20,20,1199
524 2 05 27 5 045,Caritas Nepal,Caritas Internationalis,Balambu,Distribution,Blankets,Targeted group,109,,475
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Tarpaulin,Targeted group,10,10,1199
524 2 05 27 5 045,Caritas Nepal,Caritas Internationalis,Balambu,Distribution,Tarpaulin,Targeted group,109,109,1199
524 2 05 27 5 046,Caritas Nepal,Caritas Internationalis,Mahadevsthan,Distribution,Blankets,Targeted group,40,40,475
524 2 05 27 5 046,Caritas Nepal,Caritas Internationalis,Mahadevsthan,Distribution,Tarpaulin,Targeted group,40,40,1199
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Blankets,Targeted group,60,60,475
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Blankets,Targeted group,34,34,475
524 2 05 27 5 038,Caritas Nepal,Caritas Internationalis,Ramkot,Distribution,Blankets,Targeted group,87,87,475
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Tarpaulin,Targeted group,34,34,1199
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Tarpaulin,Targeted group,60,60,1199
524 2 05 27 5 038,Caritas Nepal,Caritas Internationalis,Ramkot,Distribution,Tarpaulin,Targeted group,87,87,1199
524 2 05 27 5 042,Caritas Nepal,Caritas Internationalis,Badbhanjyang,Distribution,Blankets,Targeted group,270,270,475
524 2 05 27 5 049,Caritas Nepal,Caritas Internationalis,Machchhegaun,Distribution,Tarpaulin,Targeted group,210,210,1199
524 2 05 27 5 042,Caritas Nepal,Caritas Internationalis,Badbhanjyang,Distribution,Tarpaulin,Targeted group,270,270,1199
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Blankets,Targeted group,25,25,475
524 2 05 27 5 042,Caritas Nepal,Caritas Internationalis,Badbhanjyang,Distribution,Blankets,Targeted group,88,88,475
524 2 05 27 5 049,Caritas Nepal,Caritas Internationalis,Machchhegaun,Distribution,Blankets,Targeted group,58,58,475
524 2 05 27 5 049,Caritas Nepal,Caritas Internationalis,Machchhegaun,Distribution,Blankets,Targeted group,50,50,475
524 2 05 27 1 001,Caritas Nepal,Caritas Internationalis,Kathmandu Metropolitan,Distribution,Tarpaulin,Targeted group,25,26,1199
524 2 05 27 5 042,Caritas Nepal,Caritas Internationalis,Badbhanjyang,Distribution,Tarpaulin,Targeted group,169,169,1199
524 2 05 27 5 049,Caritas Nepal,Caritas Internationalis,Machchhegaun,Distribution,Tarpaulin,Targeted group,58,58,1199
524 2 05 27 5 049,Caritas Nepal,Caritas Internationalis,Machchhegaun,Distribution,Tarpaulin,Targeted group,50,50,1199
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Blankets,Targeted group,142,142,475
524 2 05 27 3 002,Caritas Nepal,Caritas Internationalis,Kirtipur Municipality,Distribution,Tarpaulin,Targeted group,142,142,1199
,Caritas Nepal,Caritas Internationalis,Dhuparchowk,Distribution,Tarpaulin,Targeted group,11,11,1199
,Caritas Nepal,Caritas Internationalis,Dalchowki 2,Distribution,Blankets,Targeted group,32,30,475
524 2 05 25 5 031,Caritas Nepal,Caritas Internationalis,Siddhipur,Distribution,Tarpaulin,Targeted group,15,15,1199
524 2 05 25 5 004,Caritas Nepal,Caritas Internationalis,Lele,Distribution,Tarpaulin,Targeted group,3,3,1199
524 2 05 25 5 031,Caritas Nepal,Caritas Internationalis,Siddhipur,Distribution,Tarpaulin,Targeted group,60,60,1199
524 2 05 25 5 031,Caritas Nepal,Caritas Internationalis,Siddhipur,Distribution,Tarpaulin,Targeted group,4,4,1199
524 2 05 25 2 001,Caritas Nepal,Caritas Internationalis,Lalitpur Sub Metropolitan,Distribution,Tarpaulin,Targeted group,6,6,1199
524 2 05 25 5 040,Caritas Nepal,Caritas Internationalis,Dhapakhel,Distribution,Tarpaulin,Targeted group,5,5,1199
524 2 05 25 5 025,Caritas Nepal,Caritas Internationalis,Godawari,Distribution,Tarpaulin,Targeted group,7,7,1199
524 2 05 25 5 025,Caritas Nepal,Caritas Internationalis,Godawari,Distribution,Blankets,Targeted group,376,3376,475
524 2 05 25 5 025,Caritas Nepal,Caritas Internationalis,Godawari,Distribution,Tarpaulin,Targeted group,376,422,1199
524 2 05 25 5 013,Caritas Nepal,Caritas Internationalis,Sangkhu,Distribution,Blankets,Targeted group,50,200,475
524 2 05 25 5 037,Caritas Nepal,Caritas Internationalis,Harisiddhi,Distribution,Tarpaulin,Targeted group,8,203,1199
524 2 05 25 2 001,Caritas Nepal,Caritas Internationalis,Lalitpur Sub Metropolitan,Distribution,Tarpaulin,Targeted group,4,6,1199
524 2 05 25 5 013,Caritas Nepal,Caritas Internationalis,Sangkhu,Distribution,Tarpaulin,Targeted group,200,200,1199
524 2 05 25 5 022,Caritas Nepal,Caritas Internationalis,Chapagaun,Distribution,Blankets,Targeted group,45,45,475
524 2 05 25 5 026,Caritas Nepal,Caritas Internationalis,Godamchaur,Distribution,Blankets,Targeted group,3,3,475
524 2 05 25 5 029,Caritas Nepal,Caritas Internationalis,Lubhu,Distribution,Tarpaulin,Targeted group,9,9,1199
524 2 05 25 5 029,Caritas Nepal,Caritas Internationalis,Lubhu,Distribution,Tarpaulin,Targeted group,5,5,1199
524 2 05 25 5 028,Caritas Nepal,Caritas Internationalis,Lamatar,Distribution,Tarpaulin,Targeted group,6,6,1199
524 2 05 25 5 025,Caritas Nepal,Caritas Internationalis,Godawari,Distribution,Tarpaulin,Targeted group,6,40,1199
524 2 05 25 5 022,Caritas Nepal,Caritas Internationalis,Chapagaun,Distribution,Tarpaulin,Targeted group,45,45,1199
524 2 05 25 5 026,Caritas Nepal,Caritas Internationalis,Godamchaur,Distribution,Tarpaulin,Targeted group,2,50,1199
524 2 05 25 5 028,Caritas Nepal,Caritas Internationalis,Lamatar,Distribution,Tarpaulin,Targeted group,12,12,1199
524 2 05 25 5 027,Caritas Nepal,Caritas Internationalis,Bisangkhunarayan,Distribution,Tarpaulin,Targeted group,1,11,1199
524 2 05 25 5 027,Caritas Nepal,Caritas Internationalis,Bisangkhunarayan,Distribution,Tarpaulin,Targeted group,1,24,1199
524 2 05 25 5 036,Caritas Nepal,Caritas Internationalis,Thaiba,Distribution,Tarpaulin,Targeted group,20,20,1199
524 2 05 25 5 026,Caritas Nepal,Caritas Internationalis,Godamchaur,Distribution,Tarpaulin,Targeted group,1,5,1199
524 2 05 25 5 026,Caritas Nepal,Caritas Internationalis,Godamchaur,Distribution,Tarpaulin,Targeted group,3,21,1199
524 2 06 31 5 024,Caritas Nepal,Caritas Internationalis,Bhartapunyadevi,Distribution,blankets,All / Blanket,606,303,475
524 2 06 31 5 019,Caritas Nepal,Caritas Internationalis,Raksirang,Distribution,blankets,All / Blanket,1480,740,475
524 2 06 31 5 020,Caritas Nepal,Caritas Internationalis,Kangkada,Distribution,blankets,All / Blanket,1000,1000,475
524 2 06 31 5 024,Caritas Nepal,Caritas Internationalis,Bhartapunyadevi,Distribution,Tarpaulin,All / Blanket,303,303,1199
524 2 06 31 5 019,Caritas Nepal,Caritas Internationalis,Raksirang,Distribution,Tarpaulin,All / Blanket,740,740,1199
524 2 06 31 5 020,Caritas Nepal,Caritas Internationalis,Kangkada,Distribution,Tarpaulin,All / Blanket,1000,1000,1199
524 2 05 28 5 038,Caritas Nepal,Caritas Internationalis,Gerkhu,Distribution,Tarpaulin,All / Blanket,93,93,1199
524 2 05 28 5 038,Caritas Nepal,Caritas Internationalis,Gerkhu,Distribution,Tarpaulin,All / Blanket,177,177,1199
524 2 05 28 5 002,Caritas Nepal,Caritas Internationalis,Duipipal,Distribution,Tarpaulin,All / Blanket,172,172,1199
524 2 05 28 5 002,Caritas Nepal,Caritas Internationalis,Duipipal,Distribution,Tarpaulin,All / Blanket,54,54,1199
524 2 05 28 5 002,Caritas Nepal,Caritas Internationalis,Duipipal,Distribution,Tarpaulin,All / Blanket,346,346,1199
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,blankets,All / Blanket,241,241,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,blankets,All / Blanket,137,137,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,blankets,All / Blanket,131,131,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,Blankets,All / Blanket,72,36,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,Blankets,All / Blanket,143,143,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,Blankets,All / Blanket,92,46,475
524 2 05 28 5 011,Caritas Nepal,Caritas Internationalis,Jiling,Distribution,Blankets,All / Blanket,111,111,475
