"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit","lon","lat","pop_density","hc_cnt","hc_wt_cnt","hazard_score","dist_epicenter"
"41","C-BAG-30-005","Bhumesthan",2.606628105,0.110574267,6.817638797,5.152625153,5.985131975,1.199321513,2.459713825,"High",524205305042,85.02827362,27.73573541,297.16,1,1,9.5,47.2945210804966
"42","C-BAG-30-048","Thakre",2.852850432,0.100855705,6.817638797,5.152625153,5.985131975,1.198627952,2.458291386,"High",524205305050,85.10089187,27.72977548,587.04,1,2,9.5,40.6028075980304
"43","C-BAG-30-016","Jeewanpur",3.073337937,0.090101727,6.817638797,5.152625153,5.985131975,1.183420409,2.427101914,"High",524205305048,85.17132715,27.7517266,330.54,1,1,9.5,33.2579942659938
"44","C-BAG-30-026","Kumpur",2.648023761,0.102639492,6.817638797,5.152625153,5.985131975,1.176079555,2.412046403,"High",524205305033,84.88325955,27.82884897,225.69,1,1,9.5,60.1044845012944
"45","W-GAN-38-017","Devghat",3.844505133,0.078722399,6.434894278,4.044566545,5.239730411,1.166136088,2.391653136,"High",524307405028,84.42102066,27.79572839,139.1,1,2,7.4,105.674000756289
"46","C-NAR-35-021","Khairahani",1.807741056,0.220717964,5.37928052,2.533577534,3.956429027,1.164373807,2.388038837,"High",524206355010,84.57206631,27.60516835,1212.17,2,7,8,94.4641872640472
"47","C-BAG-26-011","Kautunje",1.7060904,0.199876365,8.226716181,0.894383394,4.560549788,1.158582314,2.37616094,"High",524205265012,85.40913165,27.66402202,4504.07,2,5,8.9,21.2876728946532
"48","C-BAG-30-011","Dhussa",3.490651935,0.073709343,6.817638797,5.152625153,5.985131975,1.154784483,2.368371889,"High",524205305038,84.74282043,27.76167171,133.92,1,1,9.5,74.4348697401562
"49","C-BAG-24-032","Gokule",6.132891294,0.049587217,6.45603317,3.308913309,4.88247324,1.140840576,2.339774035,"High",524205245029,85.56040128,27.39107465,95.19,1,1,9.2,50.3372520229106
"50","C-BAG-30-028","Mahadevsthan",3.435374918,0.06995724,6.817638797,5.152625153,5.985131975,1.128825592,2.315132252,"High",524205305040,84.83017876,27.71216856,105.74,1,1,9.5,66.8736626864122
"51","C-BAG-30-029","Maidi",2.51129434,0.094345909,6.817638797,5.152625153,5.985131975,1.123478608,2.304166008,"High",524205305024,84.77965043,27.89489059,228.58,1,2,9.4,70.5230504628303
"52","C-BAG-27-024","IchangNarayan",1.036494374,0.250396482,8.863975701,1.816239316,5.340107508,1.114932027,2.286637646,"High",524205275036,85.27543592,27.73705447,2068.64,1,1,9.9,24.389848291328
"53","C-BAG-30-020","Kalleri",2.492947921,0.090747581,6.817638797,5.152625153,5.985131975,1.106302765,2.26893971,"High",524205305031,84.96668076,27.82868784,223.05,2,3,9.4,51.9042001398476
"54","C-JAN-22-004","BhimesworN.P.",0.86491574,0.231041373,7.531331947,5.860805861,6.696068904,1.101948142,2.260008721,"High",524204223001,86.04462278,27.67087303,346.23,5,16,9.4,57.3160370354944
"55","C-BAG-24-066","Panchkhal",2.158805985,0.126495075,6.45603317,3.308913309,4.88247324,1.100632586,2.257310621,"High",524205245073,85.61346254,27.64277331,644.55,2,6,9,24.862686343415
"56","C-NAR-31-032","Namtar",3.303378311,0.090378522,4.990112867,3.644688645,4.317400756,1.088300018,2.232017495,"High",524206315026,85.01006955,27.56685638,94.91,1,1,8.3,56.530162822437
"57","C-NAR-31-003","Bajrabarahi",3.765298735,0.078681392,4.990112867,3.644688645,4.317400756,1.085503627,2.226282319,"High",524206315035,85.12052173,27.65525499,428.34,2,5,8.3,42.1363674217555
"58","C-BAG-28-035","Kumari",2.440417876,0.088902284,5.913504002,5.848595849,5.881049925,1.0846193,2.224468633,"High",524205285004,85.13332004,27.78722956,246.15,1,1,8.6,35.9912783246797
"59","C-NAR-35-035","Shaktikhor",3.322540984,0.096550013,5.37928052,2.533577534,3.956429027,1.082701374,2.220535118,"High",524206355021,84.58668328,27.72516905,178.95,1,1,8.1,90.2043214594513
"60","C-BAG-27-036","Mahadevathan",1.490266593,0.159044054,8.863975701,1.816239316,5.340107508,1.081709063,2.218499966,"High",524205275046,85.21966114,27.68084533,2210.18,1,1,10,32.3080412873213
"61","C-BAG-25-029","Lele",3.180417762,0.086226604,8.404832734,0.818070818,4.611451776,1.081403345,2.217872963,"High",524205255004,85.32787974,27.5619,349.33,2,7,9,34.9968685992643
"62","C-NAR-35-010","Darechok",3.212954328,0.098487574,5.37928052,2.533577534,3.956429027,1.077779183,2.210440093,"High",524206355024,84.61739026,27.84943345,245.14,1,1,8.1,86.2327303043797
"63","C-NAR-35-007","Chainpur",1.814430621,0.17208415,5.37928052,2.533577534,3.956429027,1.072988017,2.20061379,"High",524206355008,84.570997,27.64706066,567.53,1,1,8,93.3696497041156
"64","W-GAN-36-041","Manakamana",3.324737861,0.063590967,6.441465148,5.213675214,5.827570181,1.072046075,2.198681941,"High",524307365015,84.57067797,27.89128256,199.17,1,1,9.8,90.98058838368
"65","C-NAR-31-012","Daman",3.291727055,0.086513651,4.990112867,3.644688645,4.317400756,1.071297947,2.19714759,"High",524206315030,85.09256333,27.61104384,181.26,1,1,8.3,47.0344849490068
"66","C-NAR-35-004","Bhandara",1.852778592,0.165266804,5.37928052,2.533577534,3.956429027,1.06603348,2.186350581,"High",524206355005,84.6438208,27.60145643,731.07,2,4,8,87.823362555724
"67","C-BAG-27-008","Budanilkantha",1.424733515,0.158090651,8.863975701,1.816239316,5.340107508,1.063481509,2.181116691,"High",524205275019,85.35887387,27.79092402,1102.72,1,1,10,14.3999351568778
"68","W-GAN-36-012","Bunkot",3.205998051,0.064175311,6.441465148,5.213675214,5.827570181,1.062362952,2.178822619,"High",524307365005,84.68526808,27.96890369,222.02,2,4,9.7,80.79086950732
"69","C-JAN-20-035","Mahendrajhayadi",3.2951841,0.061663658,5.191504838,6.547619048,5.869561943,1.060485868,2.174972868,"High",524204205042,85.56273459,27.28218693,72.94,1,1,7.1,62.3878918594256
"70","C-BAG-25-035","Sainbu",1.274947381,0.202172734,8.404832734,0.818070818,4.611451776,1.059296423,2.172533409,"High",524205255033,85.30391236,27.6509082,4788.06,1,2,8.8,28.1660074903327
"71","C-BAG-28-038","Madanpur",2.212443736,0.090850097,5.913504002,5.848595849,5.881049925,1.057346907,2.168535107,"High",524205285012,85.18668893,27.8557625,286.67,1,1,8.6,30.3028231771531
"72","C-BAG-24-090","UgrataraJanagal",3.377107285,0.071279703,6.45603317,3.308913309,4.88247324,1.055318464,2.16437493,"High",524205245058,85.51035908,27.62847363,1206.64,1,1,9.1,23.5701777534545
"73","C-BAG-27-052","Sitapaila",1.194533685,0.183596749,8.863975701,1.816239316,5.340107508,1.054074069,2.161822775,"High",524205275039,85.27289842,27.71517456,5103.65,1,1,10,25.833689113504
"74","C-NAR-35-031","Piple",1.840661091,0.158439207,5.37928052,2.533577534,3.956429027,1.048849778,2.151108165,"High",524206355004,84.69939896,27.599768,363.97,1,1,8,82.6856656810653
"75","C-BAG-30-008","ChhatreDyaurali",2.436348346,0.078804412,6.817638797,5.152625153,5.985131975,1.047420852,2.148177551,"High",524205305047,85.22461008,27.74886133,265.65,1,1,9.4,28.4048485152857
"76","C-NAR-31-029","Manahari",1.29618551,0.204868917,4.990112867,3.644688645,4.317400756,1.046618802,2.14653261,"High",524206315021,84.76670696,27.50576136,77.89,2,6,8.1,80.7216396998761
"77","C-BAG-30-014","Goganpani",3.294634202,0.057029913,6.817638797,5.152625153,5.985131975,1.039907112,2.132767462,"High",524205305029,85.04871609,27.78386562,167.07,1,1,9.5,44.2733566633751
"78","C-JAN-20-016","HariharpurGadhi",3.938683537,0.048633814,5.191504838,6.547619048,5.869561943,1.039836449,2.132622538,"High",524204205039,85.4865234,27.33373672,72.8,1,1,7.1,56.2962669305308
"79","C-NAR-31-024","Kankada",3.221007719,0.080372914,4.990112867,3.644688645,4.317400756,1.037786334,2.128417915,"High",524206315020,84.78394558,27.62571673,101.55,1,1,8.3,73.8697625954713
"80","C-NAR-35-006","Birendranagar",1.810649293,0.153098099,5.37928052,2.533577534,3.956429027,1.031262373,2.115037785,"High",524206355009,84.61605456,27.6440742,427.17,1,1,8,89.1416259676903
"81","C-BAG-30-022","Kewalpur",3.565999035,0.051360752,6.817638797,5.152625153,5.985131975,1.031087313,2.114678751,"High",524205305036,85.10588689,27.75692454,301.43,1,1,9.5,39.3135301293445
"82","C-BAG-27-056","Thankot",1.657387111,0.123501594,8.863975701,1.816239316,5.340107508,1.030106608,2.112667401,"High",524205275044,85.20800307,27.69039296,1959.79,1,1,10,32.7204872413789
"83","C-BAG-27-040","Mulpani",1.688062182,0.120374841,8.863975701,1.816239316,5.340107508,1.027601484,2.10752959,"High",524205275009,85.3961764,27.71135988,3038.7,2,7,10,17.2591493579151
"84","C-NAR-35-026","Mangalpur",1.396449349,0.195457905,5.37928052,2.533577534,3.956429027,1.025952535,2.104147727,"High",524206355016,84.35009855,27.67360099,748.8,1,2,7.9,114.106948652758
"85","C-BAG-26-007","Dadhikot",1.965051413,0.119216405,8.226716181,0.894383394,4.560549788,1.022293769,2.096643884,"High",524205265011,85.3958788,27.64924184,1789.62,2,7,8.9,23.3188799572924
"86","C-BAG-24-063","NasikasthanSangha",3.483079139,0.062750332,6.45603317,3.308913309,4.88247324,1.021895331,2.09582672,"High",524205245056,85.48169289,27.63125801,666.7,1,1,9.1,23.2416697920677
"87","C-BAG-30-041","Salyantar",2.195431839,0.080906,6.817638797,5.152625153,5.985131975,1.020606052,2.09318251,"High",524205305008,84.8101154,28.00482671,438.95,2,7,9.4,69.6835623409976
"88","C-BAG-30-025","Kiranchok",2.883998587,0.061571393,6.817638797,5.152625153,5.985131975,1.020506835,2.092979025,"High",524205305044,84.94548708,27.72725674,138.17,1,1,9.5,55.4336763908239
"89","W-GAN-36-027","Ghyalchok",2.973086727,0.061017804,6.441465148,5.213675214,5.827570181,1.018709966,2.089293787,"High",524307365012,84.7315116,27.82426718,174.25,1,1,9.7,75.0349445528629
"90","W-GAN-40-032","Pokhara N. P.",0.105564358,2.618937048,7.442214042,0,3.721107021,1.009496559,2.070397818,"High",524307392001,83.99067242,28.20428093,4625.96,3,11,7.4,153.059661187038
"91","C-BAG-25-019","Godawari",2.86189228,0.077481949,8.404832734,0.818070818,4.611451776,1.00746623,2.066233773,"High",524205255025,85.38086876,27.58713779,458.73,1,1,9,30.2533601091945
"92","C-NAR-35-008","ChandiBhanjyang",4.99835869,0.0510327,5.37928052,2.533577534,3.956429027,1.003058926,2.05719474,"High",524206355023,84.57184204,27.81471219,102.47,1,2,8.2,90.7625920700446
"93","C-NAR-35-009","Dahakhani",5.175302562,0.049238661,5.37928052,2.533577534,3.956429027,1.002724872,2.05650962,"High",524206355014,84.54282928,27.77254454,120.21,1,1,8.2,93.8901102857038
"94","C-JAN-19-076","Parwanipur",1.824964217,0.087139001,4.208451337,8.351648352,6.280049845,0.999562621,2.050024093,"High",524204195010,85.73598622,27.11104448,94.16,1,1,6.6,84.4848915974956
"95","W-GAN-36-018","Deurali",3.029927705,0.056527583,6.441465148,5.213675214,5.827570181,0.999370972,2.049631036,"High",524307365033,84.52094034,27.93672073,176.96,1,1,9.7,96.2736234324341
"96","C-BAG-25-042","Tikathali",2.066138797,0.103910696,8.404832734,0.818070818,4.611451776,0.996672493,2.044096669,"High",524205255030,85.3606489,27.65745631,3366,1,1,8.9,24.18856659123
"97","C-BAG-24-049","Kushadevi",2.7611734,0.072930218,6.45603317,3.308913309,4.88247324,0.994367729,2.039369781,"High",524205245062,85.45216025,27.57932705,306.63,1,1,9.1,29.2790991661155
"98","C-NAR-35-032","Pithuwa",1.915496278,0.12895547,5.37928052,2.533577534,3.956429027,0.992372727,2.035278187,"High",524206355007,84.54136875,27.65033848,911.68,1,1,8,96.1277604114531
"99","C-NAR-31-035","Palung",3.934257645,0.057439979,4.990112867,3.644688645,4.317400756,0.991820647,2.034145915,"High",524206315029,85.0651034,27.64600472,275.17,2,6,8.3,47.4338289282412
"100","C-JAN-18-036","KhayarMara",1.683445871,0.089384112,4.32799056,8.623321123,6.475655842,0.991397338,2.033277742,"High",524204185063,85.80690636,27.08366721,93.63,1,1,6.3,89.5720065444417
"101","C-BAG-27-050","Seuchatar",1.325008745,0.137495092,8.863975701,1.816239316,5.340107508,0.990874489,2.032205419,"High",524205275041,85.26462834,27.70493787,4893,1,1,10,27.1373233907193
"102","C-BAG-23-058","Sangachok",1.468674425,0.098180025,6.852053081,6.572039072,6.712046076,0.989163008,2.028695308,"High",524205235042,85.71611217,27.6905136,313.53,1,1,10,27.425257882794
"103","C-BAG-24-005","BanakhuChor",4.237418741,0.046686001,6.45603317,3.308913309,4.88247324,0.988498415,2.02733228,"High",524205245026,85.66514336,27.36382315,123.59,1,1,9.1,55.5549312567499
"104","C-BAG-30-039","Salang",2.77234666,0.057921807,6.817638797,5.152625153,5.985131975,0.98685752,2.023966934,"High",524205305028,84.80397136,27.83844438,162.95,1,2,9.5,67.8853265209284
"105","C-BAG-26-017","Sudal",2.81714101,0.074365449,8.226716181,0.894383394,4.560549788,0.984915555,2.019984117,"High",524205265002,85.48051748,27.68317334,990.59,2,5,9,17.4886680187461
"106","W-GAN-36-008","Bhirkot",3.018286315,0.053933916,6.441465148,5.213675214,5.827570181,0.982584631,2.015203574,"High",524307365025,84.53489957,27.9944015,182.95,1,1,9.7,95.8247246553116
"107","C-BAG-30-032","Muralibhanjyang",2.12409912,0.074355197,6.817638797,5.152625153,5.985131975,0.981416329,2.01280748,"High",524205305025,84.8650972,27.92314852,321.35,1,1,9.4,62.5383943168722
"108","C-NAR-31-006","Bhaise",3.178735041,0.068860314,4.990112867,3.644688645,4.317400756,0.98133035,2.012631144,"High",524206315027,85.04012392,27.50841363,106.61,2,5,8.3,57.967869501724
"109","C-BAG-28-018","Duipipal",1.990412568,0.079860332,5.913504002,5.848595849,5.881049925,0.977784226,2.005358323,"High",524205285002,85.06820982,27.81768929,236.25,1,1,8.6,41.9810255659258
"110","C-JAN-20-039","Pipalmadi",2.039857595,0.077953525,5.191504838,6.547619048,5.869561943,0.977268198,2.004299991,"High",524204205043,85.49991845,27.25775536,104.47,1,1,7,64.7419752489501
"111","C-BAG-27-014","Daanchhi",1.511887308,0.115290024,8.863975701,1.816239316,5.340107508,0.976383393,2.002485325,"High",524205275008,85.41214598,27.72806769,2251.75,1,1,10,14.8421486243598
"112","C-NAR-31-040","ShreepurChhatiwan",1.005026131,0.212690924,4.990112867,3.644688645,4.317400756,0.973605215,1.996787502,"High",524206315008,85.2066847,27.31869773,127.92,2,6,8,64.5272680832049
"113","C-BAG-26-005","Chhaling",2.412756668,0.08333564,8.226716181,0.894383394,4.560549788,0.971524671,1.992520469,"High",524205265005,85.45455299,27.70434592,845.81,2,5,9,15.5819336200824
"114","W-GAN-38-004","Bandipur",1.362825562,0.127633007,6.434894278,4.044566545,5.239730411,0.969551179,1.988472993,"High",524307405012,84.40770342,27.9273536,285.1,2,8,7.2,107.245271233013
"115","C-BAG-27-032","KhadkaBhadrakali",1.535995777,0.110317975,8.863975701,1.816239316,5.340107508,0.967227795,1.983707916,"High",524205275020,85.34225367,27.7573148,4500.95,1,1,10,17.5612749578346
"116","C-NAR-31-001","Agara",2.606765487,0.080331907,4.990112867,3.644688645,4.317400756,0.96695026,1.983138714,"High",524206315032,85.0115346,27.67543896,190.83,1,1,8.2,50.9127988882013
"117","C-BAG-30-033","Nalang",1.818695054,0.082700038,6.817638797,5.152625153,5.985131975,0.965561132,1.980289721,"High",524205305034,84.83579461,27.87050539,295.23,1,1,9.4,64.8354679102797
"118","C-NAR-35-020","Kaule",3.945201757,0.057552747,5.37928052,2.533577534,3.956429027,0.964893881,1.978921242,"High",524206355022,84.63814754,27.77201522,143.92,1,1,8.1,84.5538222639197
"119","C-NAR-35-018","Kabilas",3.790635419,0.059613328,5.37928052,2.533577534,3.956429027,0.963354777,1.975764662,"High",524206355015,84.48313602,27.77957673,92.42,1,1,8.1,99.6846210389877
"120","C-BAG-30-023","Khalte",2.027689585,0.073576072,6.817638797,5.152625153,5.985131975,0.962950434,1.974935385,"High",524205305032,84.97048545,27.87573277,216.09,1,2,9.4,51.657005469253
"121","C-BAG-25-014","Dhapakhel",1.472664629,0.129970383,8.404832734,0.818070818,4.611451776,0.959243007,1.967331746,"High",524205255040,85.33092173,27.63434485,3452.82,1,2,8.9,27.9573582725558
"122","C-BAG-24-018","Dandagaun",5.552932648,0.031821113,6.45603317,3.308913309,4.88247324,0.951975739,1.952427152,"High",524205245046,85.53764182,27.41328186,648.86,1,1,9.2,47.6369170725502
"123","C-JAN-20-045","Santeswori(Rampur)",5.247247867,0.027935739,5.191504838,6.547619048,5.869561943,0.951113784,1.950659351,"High",524204205048,85.71595267,27.36546753,85.94,1,1,7.2,57.1014122832627
"124","C-NAR-34-020","BirgunjN. P.",0.112752023,1.393239859,4.845363346,6.065323565,5.455343456,0.949855285,1.948078268,"High",524206342001,84.88327617,27.01471712,6420.71,5,16,6.2,109.810534060647
"125","C-BAG-30-046","Sunaulabazar",2.105853426,0.067886408,6.817638797,5.152625153,5.985131975,0.949354106,1.947050389,"High",524205305035,84.90875367,27.87054678,248.81,1,2,9.4,57.6741456695023
"126","C-BAG-30-007","Chainpur",2.126208523,0.065087708,6.817638797,5.152625153,5.985131975,0.939131025,1.926083657,"High",524205305030,84.80335955,27.96042437,264.29,1,2,9.4,69.215240002295
"127","W-GAN-36-014","Chhoprak",2.284419346,0.060412957,6.441465148,5.213675214,5.827570181,0.929960448,1.907275527,"High",524307365026,84.58584551,28.05589702,257.07,1,1,9.7,92.4158568492595
"128","C-BAG-24-062","Nala(Ugrachandi)",2.229418538,0.073791356,6.45603317,3.308913309,4.88247324,0.929563347,1.906461104,"High",524205245055,85.52838266,27.65947991,682.42,2,6,9,20.3468820667045
"129","C-BAG-30-019","Jyamrung",1.861060592,0.071741027,6.817638797,5.152625153,5.985131975,0.927970018,1.903193311,"High",524205305023,84.87128421,27.97637017,197.4,1,1,9.4,63.0780549121203
"130","C-NAR-31-037","Raksirang",2.746707613,0.067373825,4.990112867,3.644688645,4.317400756,0.927916007,1.90308254,"High",524206315019,84.85003057,27.58784548,134.51,2,4,8.2,69.3487686599795
"131","C-NAR-31-008","Bhimfedi",3.313484195,0.055768961,4.990112867,3.644688645,4.317400756,0.927470146,1.902168114,"High",524206315038,85.12713629,27.54887229,123.4,2,6,8.3,48.5297913496365
"132","C-NAR-31-010","Chitlang",3.581679339,0.051555534,4.990112867,3.644688645,4.317400756,0.927245606,1.9017076,"High",524206315036,85.16858604,27.65016209,154.12,1,1,8.3,38.3854006624747
"133","C-BAG-26-008","Duwakot",1.615798002,0.107242481,8.226716181,0.894383394,4.560549788,0.924535746,1.89614989,"High",524205265007,85.40956611,27.69475723,1658.96,2,5,8.9,18.1763578138137
"134","C-BAG-25-028","Lamatar",2.032508776,0.083940487,8.404832734,0.818070818,4.611451776,0.923167547,1.893343822,"High",524205255028,85.4069069,27.61846252,740.46,1,1,8.9,26.0923777750294
"135","C-JAN-17-048","JanakpurN.P.",0.125010386,1.002365055,4.783111544,7.698412698,6.240762121,0.921304547,1.889522957,"High",524204173001,85.92643372,26.73062627,3970.85,3,12,6.5,130.533583227493
"136","W-GAN-36-036","Khoplang",2.51873924,0.053236804,6.441465148,5.213675214,5.827570181,0.921073381,1.889048854,"High",524307365030,84.54983715,28.03061083,209.01,1,1,9.7,95.180897853346
"137","C-JAN-20-037","Netrakali",3.795941568,0.0348556,5.191504838,6.547619048,5.869561943,0.919177233,1.885160004,"High",524204205047,85.74764037,27.36347589,119.23,1,1,7.1,58.5670169218876
"138","C-BAG-24-021","DeuvumiBaluwa",2.163262112,0.073176258,6.45603317,3.308913309,4.88247324,0.917711985,1.882154895,"High",524205245077,85.64307811,27.60920875,400.8,1,1,9,29.5403353360161
"139","C-NAR-31-017","Gogane",3.249396696,0.054795054,4.990112867,3.644688645,4.317400756,0.916056273,1.87875916,"High",524206315031,84.97654458,27.63697616,89.35,1,1,8.3,55.7389802560964
"140","C-BAG-25-021","Harisiddhi",1.489497716,0.110061684,8.404832734,0.818070818,4.611451776,0.910971008,1.868329683,"High",524205255037,85.34321849,27.63924858,3463.28,1,1,8.9,26.8233424618316
"141","C-JAN-20-021","JhangajholiRalmata",2.285829433,0.054713041,5.191504838,6.547619048,5.869561943,0.902083602,1.850102314,"High",524204205044,85.8534416,27.39147247,149.88,2,4,7,61.1443059278228
"142","C-JAN-19-040","Hariyon",0.559284936,0.20862102,4.208451337,8.351648352,6.280049845,0.901539499,1.848986402,"High",524204195026,85.54935622,27.09687232,948.51,1,1,6.4,82.8068443433386
"143","W-GAN-36-058","Taklung",2.438767827,0.051545282,6.441465148,5.213675214,5.827570181,0.901465194,1.848834009,"High",524307365016,84.62476262,27.9052587,195.78,1,1,9.7,85.7871450270375
"144","W-GAN-36-047","Palumtar",1.489896828,0.083479163,6.441465148,5.213675214,5.827570181,0.898270763,1.842282483,"High",524307365031,84.49506812,28.04903165,385.74,2,6,9.6,100.877310620134
"145","C-NAR-35-024","Lothar",3.532764357,0.051740063,5.37928052,2.533577534,3.956429027,0.897597571,1.840901818,"High",524206355003,84.74387828,27.69747388,81.21,1,1,8.1,75.5225467411114
"146","W-GAN-36-011","Borlang",2.398846306,0.051709308,6.441465148,5.213675214,5.827570181,0.897469204,1.840638548,"High",524307365004,84.74911816,27.98268268,174.99,1,1,9.7,74.9293491633465
"147","C-NAR-31-039","Shikharpur",2.75967613,0.060443712,4.990112867,3.644688645,4.317400756,0.896349132,1.838341368,"High",524206315014,85.30176235,27.39196874,146.9,1,1,8.2,53.3085181895792
"148","C-BAG-26-001","Bageswari",2.85149756,0.05520512,8.226716181,0.894383394,4.560549788,0.895412573,1.83642056,"High",524205265003,85.48545941,27.69568277,563.44,2,6,9,16.0683866702346
"149","C-BAG-26-015","Sipadol",1.55273756,0.101245268,8.226716181,0.894383394,4.560549788,0.895014348,1.835603831,"High",524205265015,85.43544906,27.64622405,1217.72,2,5,8.9,22.3110099029908
"150","C-BAG-24-055","MahendraJyoti",4.198212423,0.034947865,6.45603317,3.308913309,4.88247324,0.894763606,1.83508958,"High",524205245065,85.49235579,27.61618613,620.22,1,1,9.1,24.8847952726168
"151","C-BAG-27-011","Chhaimale",3.090480669,0.043220945,8.863975701,1.816239316,5.340107508,0.893490821,1.832479198,"High",524205275055,85.25965848,27.58838748,434.04,1,1,10,36.283542078387
"152","C-BAG-28-004","Belkot",1.543366718,0.078527617,5.913504002,5.848595849,5.881049925,0.893268747,1.832023741,"High",524205285008,85.15757773,27.83178056,261.51,1,1,8.5,33.130247462187
"153","C-BAG-27-015","Daxinkali",2.726048706,0.048746582,8.863975701,1.816239316,5.340107508,0.891954282,1.829327878,"High",524205275054,85.27205173,27.60412517,1032.94,1,1,10,34.1568389679477
"154","C-BAG-27-020","Gokarneswor",1.721063411,0.076969367,8.863975701,1.816239316,5.340107508,0.891021662,1.827415148,"High",524205275023,85.39365132,27.7371563,1600.21,2,6,10,15.129487966421
"155","C-BAG-27-057","Tinthana",1.324927274,0.099707521,8.863975701,1.816239316,5.340107508,0.890204911,1.825740056,"High",524205275056,85.26727496,27.68502547,7547.37,1,1,10,28.2172998724127
"156","C-BAG-24-028","Falametar",3.321293571,0.043405474,6.45603317,3.308913309,4.88247324,0.88953672,1.824369649,"High",524205245048,85.51131519,27.4513444,84.14,1,1,9.1,43.2457227178647
"157","C-BAG-25-030","Lubhu",1.430544483,0.106350588,8.404832734,0.818070818,4.611451776,0.888572724,1.822392569,"High",524205255029,85.37298358,27.63626367,1619.98,1,3,8.9,25.6094214496056
"158","C-BAG-26-018","Tathali",2.600276383,0.058413886,8.226716181,0.894383394,4.560549788,0.884811862,1.814679338,"High",524205265001,85.47283594,27.6678626,654.88,2,6,9,19.2549496330784
"159","C-BAG-30-042","Sangkosh",2.039918069,0.056599344,6.817638797,5.152625153,5.985131975,0.884095713,1.813210573,"High",524205305027,84.90950651,27.93987598,202.05,1,1,9.4,58.5450166804343
"160","C-BAG-25-040","Thecho",1.439810421,0.103398113,8.404832734,0.818070818,4.611451776,0.88216915,1.809259345,"High",524205255039,85.31949919,27.61738284,3098.55,1,2,8.9,30.1480033803143
"161","C-BAG-27-010","ChapaliBhadrakali",1.140869028,0.110994584,8.863975701,1.816239316,5.340107508,0.877733201,1.800161563,"High",524205275018,85.37504786,27.78276333,1726.89,1,1,10,13.3500013324343
"162","C-NAR-31-044","TistungDeurali",2.168003552,0.072181848,4.990112867,3.644688645,4.317400756,0.877479103,1.799640428,"High",524206315033,85.08155691,27.68290043,216.07,1,1,8.2,44.2162478941658
"163","C-NAR-32-019","Chandranigahapur",0.371097828,0.268213845,4.379973535,9.136141636,6.758057585,0.876187725,1.796991913,"High",524206325094,85.33696661,27.15916657,207.95,2,5,6.4,77.2780370346372
"164","C-NAR-31-023","Kalikatar",3.216067328,0.04841853,4.990112867,3.644688645,4.317400756,0.876031449,1.796671404,"High",524206315025,84.93403633,27.57645422,138.04,2,4,8.3,62.4622751948796
"165","C-JAN-20-040","PuranoJhangajholi",2.371666698,0.048254503,5.191504838,6.547619048,5.869561943,0.875788151,1.796172418,"High",524204205052,85.89384994,27.37555953,145.88,1,1,7,64.9308029991076
"166","C-BAG-24-076","ShankhupatiChour",3.972516576,0.034568554,6.45603317,3.308913309,4.88247324,0.875243584,1.795055554,"High",524205245018,85.56684798,27.57566027,503.4,1,1,9.1,30.2435961343213
"167","W-GAN-38-007","Bhanu",0.940467294,0.135065452,6.434894278,4.044566545,5.239730411,0.873103317,1.790666036,"High",524307405008,84.42152942,28.01844167,295.13,1,1,7.1,107.25281613083
"168","C-JAN-20-042","Ranichuri",1.235744794,0.091044879,5.191504838,6.547619048,5.869561943,0.870823219,1.785989735,"High",524204205020,85.99151657,27.18649194,109.01,1,1,6.9,87.6561429341216
"169","C-BAG-24-052","Mahadevsthan",1.609807155,0.083714951,6.45603317,3.308913309,4.88247324,0.869772323,1.78383443,"High",524205245072,85.6123868,27.7159574,369.07,1,1,8.9,18.0259187488502
"170","C-JAN-20-001","Amale",4.822834095,0.023178974,5.191504838,6.547619048,5.869561943,0.868961914,1.782172345,"High",524204205045,85.85723395,27.317371,55.2,1,1,7.2,68.2334270605086
"171","C-BAG-30-047","Tasarpu",2.064809816,0.052806235,6.817638797,5.152625153,5.985131975,0.867387174,1.778942678,"High",524205305046,85.0694135,27.71713227,316.44,1,1,9.4,43.983543730697
"172","C-BAG-24-001","Anekot",1.836202003,0.072786695,6.45603317,3.308913309,4.88247324,0.867369426,1.778906277,"High",524205245067,85.59197567,27.67698812,287.52,1,1,9,20.5100118501184
"173","C-JAN-20-008","Bhadrakali",2.456111373,0.045261022,5.191504838,6.547619048,5.869561943,0.867346643,1.778859551,"High",524204205034,85.91547506,27.28648502,87.46,1,2,7,74.2343773943264
"174","C-NAR-31-038","SarikhetPalase",1.752231893,0.086021572,4.990112867,3.644688645,4.317400756,0.866576895,1.777280859,"High",524206315018,84.89328331,27.52868424,143.46,1,1,8.1,68.5658585080599
"175","C-NAR-35-022","Korak",2.434770554,0.067148289,5.37928052,2.533577534,3.956429027,0.864832743,1.773703741,"High",524206355002,84.68512613,27.65705904,129.23,1,1,8,82.1931835327953
"176","C-BAG-27-021","Goldhunga",0.726391333,0.165810142,8.863975701,1.816239316,5.340107508,0.86319831,1.770351648,"High",524205275035,85.28550942,27.75780506,3141.65,1,1,9.9,22.4853848674526
"177","W-GAN-36-016","Chyngli",1.678348231,0.064441854,6.441465148,5.213675214,5.827570181,0.857391562,1.758442466,"High",524307365027,84.45929323,27.9778321,199.15,1,1,9.6,102.858698716281
